19745676,15923566,19474196,42.02,-0.44,0.65	,	Sat Sep 28 17:08:19 2019
19752696,15844848,19462068,42.02,-0.44,0.65	,	Sat Sep 28 17:08:20 2019
19761284,15725248,19443148,44.93,-0.58,0.75	,	Sat Sep 28 17:08:21 2019
19768316,15628418,19425020,44.93,-0.58,0.75	,	Sat Sep 28 17:08:22 2019
19774568,15559358,19412952,47.13,-0.66,0.85	,	Sat Sep 28 17:08:23 2019
19782392,15450220,19390366,47.13,-0.66,0.85	,	Sat Sep 28 17:08:24 2019
19787872,15385088,19375340,49.00,-0.69,0.83	,	Sat Sep 28 17:08:25 2019
19793356,15330840,19361832,49.00,-0.69,0.83	,	Sat Sep 28 17:08:26 2019
19795708,15333660,19359584,49.23,-0.72,0.81	,	Sat Sep 28 17:08:27 2019
19796492,15336482,19359584,49.23,-0.72,0.81	,	Sat Sep 28 17:08:28 2019
19795708,15335072,19358084,49.26,-0.71,0.80	,	Sat Sep 28 17:08:29 2019
19794924,15333190,19357336,49.26,-0.71,0.80	,	Sat Sep 28 17:08:30 2019
19794924,15334130,19357336,49.25,-0.71,0.80	,	Sat Sep 28 17:08:32 2019
19794140,15329900,19357336,49.25,-0.71,0.80	,	Sat Sep 28 17:08:33 2019
19794140,15329900,19358084,49.25,-0.70,0.79	,	Sat Sep 28 17:08:34 2019
19794924,15328960,19358084,49.25,-0.70,0.79	,	Sat Sep 28 17:08:35 2019
19795708,15284444,19349844,50.74,-0.72,0.82	,	Sat Sep 28 17:08:36 2019
19805902,15125390,19311728,50.74,-0.72,0.82	,	Sat Sep 28 17:08:37 2019
19815320,15048908,19288636,52.63,-0.83,0.83	,	Sat Sep 28 17:08:38 2019
19817676,15054346,19289380,52.63,-0.83,0.83	,	Sat Sep 28 17:08:39 2019
19816106,15053892,19287892,52.57,-0.78,0.83	,	Sat Sep 28 17:08:40 2019
19816892,15053892,19287892,52.57,-0.78,0.83	,	Sat Sep 28 17:08:41 2019
19816106,15053892,19287892,52.53,-0.78,0.84	,	Sat Sep 28 17:08:42 2019
19817676,15055252,19288636,52.53,-0.78,0.84	,	Sat Sep 28 17:08:43 2019
19817676,15056160,19289380,52.49,-0.79,0.83	,	Sat Sep 28 17:08:44 2019
19817676,15056612,19289380,52.49,-0.79,0.83	,	Sat Sep 28 17:08:45 2019
19818462,15057066,19288636,52.45,-0.80,0.83	,	Sat Sep 28 17:08:46 2019
19819248,15059334,19289380,52.45,-0.80,0.83	,	Sat Sep 28 17:08:47 2019
19818462,15055706,19288636,52.66,-0.77,0.80	,	Sat Sep 28 17:08:48 2019
19824748,14971852,19266336,52.66,-0.77,0.80	,	Sat Sep 28 17:08:49 2019
19828680,14883168,19239648,55.20,-0.90,0.89	,	Sat Sep 28 17:08:51 2019
19839696,14761890,19200492,55.20,-0.90,0.89	,	Sat Sep 28 17:08:52 2019
19850722,14628866,19157088,58.66,-1.00,0.90	,	Sat Sep 28 17:08:53 2019
19859396,14499478,19110228,58.66,-1.00,0.90	,	Sat Sep 28 17:08:54 2019
19867286,14458806,19094172,59.95,-1.03,0.88	,	Sat Sep 28 17:08:55 2019
19868864,14464244,19095630,59.95,-1.03,0.88	,	Sat Sep 28 17:08:56 2019
19869656,14465500,19096360,59.88,-0.98,0.87	,	Sat Sep 28 17:08:57 2019
19871234,14466336,19097820,59.88,-0.98,0.87	,	Sat Sep 28 17:08:58 2019
19868864,14465082,19096360,59.82,-0.98,0.88	,	Sat Sep 28 17:08:59 2019
19869656,14465918,19096360,59.82,-0.98,0.88	,	Sat Sep 28 17:09:00 2019
19869656,14465918,19097088,59.77,-0.99,0.89	,	Sat Sep 28 17:09:01 2019
19868864,14464662,19095630,59.77,-0.99,0.89	,	Sat Sep 28 17:09:02 2019
19870444,14466756,19097088,59.71,-0.99,0.89	,	Sat Sep 28 17:09:03 2019
19870444,14466756,19097088,59.71,-0.99,0.89	,	Sat Sep 28 17:09:04 2019
19871234,14468012,19097820,59.66,-0.98,0.89	,	Sat Sep 28 17:09:05 2019
19871234,14468430,19097820,59.66,-0.98,0.89	,	Sat Sep 28 17:09:06 2019
19872024,14470524,19097820,59.60,-0.98,0.89	,	Sat Sep 28 17:09:07 2019
19870444,14469268,19097088,59.60,-0.98,0.89	,	Sat Sep 28 17:09:08 2019
19870444,14470524,19097820,59.51,-0.96,0.91	,	Sat Sep 28 17:09:10 2019
19869656,14468430,19097088,59.51,-0.96,0.91	,	Sat Sep 28 17:09:11 2019
19871234,14442936,19087612,60.05,-0.96,0.82	,	Sat Sep 28 17:09:12 2019
19882296,14315572,19037464,60.05,-0.96,0.82	,	Sat Sep 28 17:09:13 2019
19894954,14122300,18954472,65.17,-1.13,0.84	,	Sat Sep 28 17:09:14 2019
19902872,14035482,18915032,65.17,-1.13,0.84	,	Sat Sep 28 17:09:15 2019
19917938,13902018,18848008,65.98,-1.14,0.82	,	Sat Sep 28 17:09:16 2019
19924288,13859246,18826010,65.98,-1.14,0.82	,	Sat Sep 28 17:09:17 2019
19923492,13858862,18824592,65.98,-1.14,0.82	,	Sat Sep 28 17:09:18 2019
19922700,13859246,18824592,65.98,-1.14,0.82	,	Sat Sep 28 17:09:19 2019
19923492,13859246,18825300,65.98,-1.14,0.82	,	Sat Sep 28 17:09:20 2019
19924288,13859630,18824592,65.98,-1.14,0.82	,	Sat Sep 28 17:09:21 2019
19922700,13858478,18823884,65.98,-1.14,0.82	,	Sat Sep 28 17:09:22 2019
19922700,13859246,18824592,65.98,-1.14,0.82	,	Sat Sep 28 17:09:23 2019
19923492,13859630,18824592,65.98,-1.14,0.82	,	Sat Sep 28 17:09:24 2019
19923492,13859246,18824592,65.98,-1.14,0.82	,	Sat Sep 28 17:09:25 2019
19922700,13858478,18823884,65.98,-1.14,0.82	,	Sat Sep 28 17:09:26 2019
19923492,13858862,18823884,65.98,-1.14,0.82	,	Sat Sep 28 17:09:27 2019
19921906,13857710,18822466,65.98,-1.14,0.82	,	Sat Sep 28 17:09:28 2019
19921906,13857324,18821756,65.98,-1.14,0.82	,	Sat Sep 28 17:09:29 2019
19921112,13857710,18822466,65.98,-1.14,0.82	,	Sat Sep 28 17:09:30 2019
19921112,13857324,18821756,65.98,-1.14,0.82	,	Sat Sep 28 17:09:31 2019
19921906,13857710,18822466,65.98,-1.14,0.82	,	Sat Sep 28 17:09:32 2019
19921906,13858094,18822466,65.98,-1.14,0.82	,	Sat Sep 28 17:09:33 2019
19921906,13857710,18822466,65.98,-1.14,0.82	,	Sat Sep 28 17:09:34 2019
19921906,13858094,18822466,65.98,-1.14,0.82	,	Sat Sep 28 17:09:35 2019
19921112,13858094,18823176,65.98,-1.14,0.82	,	Sat Sep 28 17:09:36 2019
19921112,13856172,18821048,65.98,-1.14,0.82	,	Sat Sep 28 17:09:37 2019
19921112,13846580,18816800,65.98,-1.14,0.82	,	Sat Sep 28 17:09:38 2019
19925080,13774484,18778636,65.98,-1.14,0.82	,	Sat Sep 28 17:09:39 2019
19938588,13584742,18669256,65.98,-1.14,0.82	,	Sat Sep 28 17:09:40 2019
19953708,13385806,18541180,65.98,-1.14,0.82	,	Sat Sep 28 17:09:41 2019
19962470,13322676,18498648,65.98,-1.14,0.82	,	Sat Sep 28 17:09:42 2019
19961672,13259786,18448822,65.98,-1.14,0.82	,	Sat Sep 28 17:09:43 2019
19965660,13251702,18442018,65.98,-1.14,0.82	,	Sat Sep 28 17:09:44 2019
19967252,13252406,18443378,65.98,-1.14,0.82	,	Sat Sep 28 17:09:45 2019
19966456,13252054,18442698,65.98,-1.14,0.82	,	Sat Sep 28 17:09:46 2019
19966456,13251352,18442018,65.98,-1.14,0.82	,	Sat Sep 28 17:09:47 2019
19967252,13252756,18443378,65.98,-1.14,0.82	,	Sat Sep 28 17:09:48 2019
19967252,13252756,18442698,65.98,-1.14,0.82	,	Sat Sep 28 17:09:49 2019
19967252,13252756,18442698,65.98,-1.14,0.82	,	Sat Sep 28 17:09:50 2019
19967252,13253108,18442698,65.98,-1.14,0.82	,	Sat Sep 28 17:09:51 2019
19968052,13254162,18442698,65.98,-1.14,0.82	,	Sat Sep 28 17:09:52 2019
19967252,13253108,18442698,65.98,-1.14,0.82	,	Sat Sep 28 17:09:53 2019
19968052,13253810,18443378,65.98,-1.14,0.82	,	Sat Sep 28 17:09:54 2019
19968848,13254864,18444060,65.98,-1.14,0.82	,	Sat Sep 28 17:09:55 2019
19968052,13254162,18443378,65.98,-1.14,0.82	,	Sat Sep 28 17:09:56 2019
19968848,13254162,18444060,65.98,-1.14,0.82	,	Sat Sep 28 17:09:57 2019
19968848,13254514,18444060,65.98,-1.14,0.82	,	Sat Sep 28 17:09:58 2019
19969646,13255216,18444060,65.98,-1.14,0.82	,	Sat Sep 28 17:09:59 2019
19968848,13255216,18442698,65.98,-1.14,0.82	,	Sat Sep 28 17:10:00 2019
19969646,13256270,18444060,65.98,-1.14,0.82	,	Sat Sep 28 17:10:01 2019
19968848,13255216,18443378,65.98,-1.14,0.82	,	Sat Sep 28 17:10:02 2019
19969646,13255568,18444060,65.98,-1.14,0.82	,	Sat Sep 28 17:10:03 2019
19969646,13255216,18442698,65.98,-1.14,0.82	,	Sat Sep 28 17:10:04 2019
19970444,13240824,18431820,65.98,-1.14,0.82	,	Sat Sep 28 17:10:05 2019
19970444,13234516,18427744,65.98,-1.14,0.82	,	Sat Sep 28 17:10:06 2019
