Iniciando,Sat Sep 28 15:46:40 2019
"ovf,ovf,ovf,//",X,Accel,Y,Accel,Z,Accel,X,Gyro,Y,Gyro,Z,",",Sat Sep 28 15:46:42 2019
"ovf,ovf,ovf,//",X,Accel,Y,Accel,Z,Accel,X,Gyro,Y,Gyro,Z,",",Sat Sep 28 15:46:43 2019
"ovf,ovf,ovf,0.63,0.08,0.00",",",Sat Sep 28 15:48:11 2019
"ovf,ovf,ovf,0.62,0.06,0.02",",",Sat Sep 28 15:48:12 2019
"ovf,ovf,ovf,0.62,0.06,0.02",",",Sat Sep 28 15:48:13 2019
"ovf,ovf,ovf,0.62,0.07,0.01",",",Sat Sep 28 15:48:14 2019
"ovf,ovf,ovf,0.62,0.07,0.01",",",Sat Sep 28 15:48:15 2019
"ovf,ovf,ovf,0.62,0.06,0.02",",",Sat Sep 28 15:48:16 2019
"ovf,ovf,ovf,0.62,0.06,0.02",",",Sat Sep 28 15:48:17 2019
"ovf,ovf,ovf,0.60,0.06,0.03",",",Sat Sep 28 15:48:18 2019
"ovf,ovf,ovf,0.60,0.06,0.03",",",Sat Sep 28 15:48:19 2019
"ovf,ovf,ovf,0.59,0.06,0.02",",",Sat Sep 28 15:48:21 2019
"ovf,ovf,ovf,0.59,0.06,0.02",",",Sat Sep 28 15:48:22 2019
"ovf,ovf,ovf,0.59,0.08,0.00",",",Sat Sep 28 15:48:23 2019
"ovf,ovf,ovf,0.59,0.08,0.00",",",Sat Sep 28 15:48:24 2019
"ovf,ovf,ovf,0.58,0.07,0.01",",",Sat Sep 28 15:48:25 2019
"ovf,ovf,ovf,0.58,0.07,0.01",",",Sat Sep 28 15:48:26 2019
"ovf,ovf,ovf,0.59,0.07,0.01",",",Sat Sep 28 15:48:27 2019
"ovf,ovf,ovf,0.59,0.07,0.01",",",Sat Sep 28 15:48:28 2019
"ovf,ovf,ovf,0.58,0.08,0.01",",",Sat Sep 28 15:48:29 2019
"ovf,ovf,ovf,0.58,0.08,0.01",",",Sat Sep 28 15:48:30 2019
"ovf,ovf,ovf,0.58,0.08,0.01",",",Sat Sep 28 15:48:31 2019
"ovf,ovf,ovf,0.58,0.08,0.01",",",Sat Sep 28 15:48:32 2019
"ovf,ovf,ovf,0.57,0.08,0.01",",",Sat Sep 28 15:48:33 2019
"ovf,ovf,ovf,0.57,0.08,0.01",",",Sat Sep 28 15:48:34 2019
"ovf,ovf,ovf,0.56,0.06,0.02",",",Sat Sep 28 15:48:35 2019
"ovf,ovf,ovf,0.56,0.06,0.02",",",Sat Sep 28 15:48:36 2019
"ovf,ovf,ovf,0.55,0.06,0.03",",",Sat Sep 28 15:48:37 2019
"ovf,ovf,ovf,0.55,0.06,0.03",",",Sat Sep 28 15:48:38 2019
"ovf,ovf,ovf,0.56,0.06,0.03",",",Sat Sep 28 15:48:39 2019
"ovf,ovf,ovf,0.56,0.06,0.03",",",Sat Sep 28 15:48:41 2019
"ovf,ovf,ovf,0.56,0.06,0.03",",",Sat Sep 28 15:48:42 2019
"ovf,ovf,ovf,0.56,0.06,0.03",",",Sat Sep 28 15:48:43 2019
"ovf,ovf,ovf,0.55,0.07,0.03",",",Sat Sep 28 15:48:44 2019
"ovf,ovf,ovf,0.55,0.07,0.03",",",Sat Sep 28 15:48:45 2019
"ovf,ovf,ovf,0.55,0.06,0.01",",",Sat Sep 28 15:48:46 2019
"ovf,ovf,ovf,0.55,0.06,0.01",",",Sat Sep 28 15:48:47 2019
"ovf,ovf,ovf,0.54,0.05,0.01",",",Sat Sep 28 15:48:48 2019
"ovf,ovf,ovf,0.54,0.05,0.01",",",Sat Sep 28 15:48:49 2019
"ovf,ovf,ovf,0.53,0.07,0.00",",",Sat Sep 28 15:48:50 2019
"v,v,v,.53,07.0,",Sat Sep 28 15:48:51 2019
"ofofof02,.1,",Sat Sep 28 15:48:52 2019
"ovf,ovf,ovf,0.52,0.08,0.01",",",Sat Sep 28 15:48:53 2019
"ovf,ovf,ovf,0.52,0.07,0.04",",",Sat Sep 28 15:48:54 2019
"ovf,ovf,ovf,0.52,0.07,0.04",",",Sat Sep 28 15:48:55 2019
