19719976,12532898,12611294,-0.36,0.03,-0.05	,	Sat Sep 28 15:55:12 2019
19719976,12531014,12610340,-0.36,0.03,-0.05	,	Sat Sep 28 15:55:13 2019
19720754,12531328,12610022,-0.36,0.02,-0.05	,	Sat Sep 28 15:55:14 2019
19722308,12531956,12610976,-0.36,0.02,-0.05	,	Sat Sep 28 15:55:15 2019
19721532,12531328,12610022,-0.36,0.03,-0.06	,	Sat Sep 28 15:55:16 2019
19721532,12532270,12611612,-0.36,0.03,-0.06	,	Sat Sep 28 15:55:17 2019
19719198,12530072,12610022,-0.38,0.03,-0.06	,	Sat Sep 28 15:55:18 2019
19719976,12531014,12610658,-0.38,0.03,-0.06	,	Sat Sep 28 15:55:19 2019
19718420,12530700,12611930,-0.38,0.02,-0.05	,	Sat Sep 28 15:55:20 2019
19719976,12531956,12613522,-0.38,0.02,-0.05	,	Sat Sep 28 15:55:21 2019
19719976,12531328,12612886,-0.38,0.03,-0.06	,	Sat Sep 28 15:55:22 2019
19719976,12531956,12613204,-0.38,0.03,-0.06	,	Sat Sep 28 15:55:23 2019
19719198,12530386,12611930,-0.40,0.03,-0.04	,	Sat Sep 28 15:55:25 2019
19719976,12530700,12612568,-0.40,0.03,-0.04	,	Sat Sep 28 15:55:26 2019
19719976,12530700,12612568,-0.41,0.02,-0.06	,	Sat Sep 28 15:55:27 2019
19720754,12531328,12613204,-0.41,0.02,-0.06	,	Sat Sep 28 15:55:28 2019
19718420,12529444,12610976,-0.43,0.02,-0.05	,	Sat Sep 28 15:55:29 2019
19720754,12531014,12613522,-0.43,0.02,-0.05	,	Sat Sep 28 15:55:30 2019
19719976,12531014,12613204,-0.44,0.02,-0.05	,	Sat Sep 28 15:55:31 2019
19718420,12530072,12612250,-0.44,0.02,-0.05	,	Sat Sep 28 15:55:32 2019
19719198,12529130,12611930,-0.44,0.01,-0.04	,	Sat Sep 28 15:55:33 2019
19718420,12529444,12611930,-0.44,0.01,-0.04	,	Sat Sep 28 15:55:34 2019
19720754,12530386,12612886,-0.45,0.01,-0.04	,	Sat Sep 28 15:55:35 2019
19720754,12530700,12613204,-0.45,0.01,-0.04	,	Sat Sep 28 15:55:36 2019
19720754,12531328,12613522,-0.46,0.03,-0.06	,	Sat Sep 28 15:55:37 2019
19720754,12531328,12613522,-0.46,0.03,-0.06	,	Sat Sep 28 15:55:38 2019
19719976,12529758,12612250,-0.48,0.03,-0.07	,	Sat Sep 28 15:55:39 2019
19719976,12529444,12612250,-0.48,0.03,-0.07	,	Sat Sep 28 15:55:40 2019
19721532,12530386,12613204,-0.49,0.03,-0.08	,	Sat Sep 28 15:55:41 2019
19719976,12528816,12611294,-0.49,0.03,-0.08	,	Sat Sep 28 15:55:42 2019
19719976,12527246,12604618,-0.50,0.03,-0.05	,	Sat Sep 28 15:55:44 2019
19719198,12525678,12605572,-0.50,0.03,-0.05	,	Sat Sep 28 15:55:45 2019
19719976,12526620,12604936,-0.51,0.02,-0.04	,	Sat Sep 28 15:55:46 2019
19724644,12529130,12606842,-0.51,0.02,-0.04	,	Sat Sep 28 15:55:47 2019
19724644,12529130,12608114,-0.52,0.02,-0.04	,	Sat Sep 28 15:55:48 2019
19724644,12529130,12607796,-0.52,0.02,-0.04	,	Sat Sep 28 15:55:49 2019
19726200,12529758,12608432,-0.53,0.03,-0.04	,	Sat Sep 28 15:55:50 2019
19726978,12530386,12610340,-0.53,0.03,-0.04	,	Sat Sep 28 15:55:51 2019
19728536,12530386,12611930,-0.55,0.01,-0.06	,	Sat Sep 28 15:55:52 2019
19727756,12529758,12610976,-0.55,0.01,-0.06	,	Sat Sep 28 15:55:53 2019
19726200,12529758,12609068,-0.57,0.01,-0.04	,	Sat Sep 28 15:55:54 2019
19726200,12528816,12608750,-0.57,0.01,-0.04	,	Sat Sep 28 15:55:55 2019
19726978,12529130,12608750,-0.58,0.01,-0.04	,	Sat Sep 28 15:55:56 2019
19726978,12528188,12608432,-0.58,0.01,-0.04	,	Sat Sep 28 15:55:57 2019
19726978,12526932,12606842,-0.59,0.01,-0.06	,	Sat Sep 28 15:55:58 2019
19723864,12525364,12605254,-0.59,0.01,-0.06	,	Sat Sep 28 15:55:59 2019
19726978,12530072,12605572,-0.59,0.02,-0.06	,	Sat Sep 28 15:56:01 2019
19723088,12518152,12610022,-0.59,0.02,-0.06	,	Sat Sep 28 15:56:02 2019
19718420,12513138,12610976,-0.60,0.03,-0.06	,	Sat Sep 28 15:56:03 2019
19716864,12509696,12607160,-0.60,0.03,-0.06	,	Sat Sep 28 15:56:04 2019
19718420,12510322,12608114,-0.60,0.02,-0.06	,	Sat Sep 28 15:56:05 2019
19719198,12512512,12611930,-0.60,0.02,-0.06	,	Sat Sep 28 15:56:06 2019
19744896,12624350,12685204,-0.61,0.01,-0.04	,	Sat Sep 28 15:56:07 2019
19747236,12636154,12691644,-0.61,0.01,-0.04	,	Sat Sep 28 15:56:08 2019
19747236,12635516,12691322,-0.62,0.01,-0.06	,	Sat Sep 28 15:56:09 2019
19747236,12635836,12691322,-0.62,0.01,-0.06	,	Sat Sep 28 15:56:10 2019
19748016,12635836,12691644,-0.63,0.02,-0.04	,	Sat Sep 28 15:56:11 2019
19747236,12635196,12691000,-0.63,0.02,-0.04	,	Sat Sep 28 15:56:12 2019
19746456,12634558,12690034,-0.64,0.01,-0.05	,	Sat Sep 28 15:56:13 2019
19747236,12634558,12690356,-0.64,0.01,-0.05	,	Sat Sep 28 15:56:14 2019
19748016,12632324,12690678,-0.64,0.01,-0.05	,	Sat Sep 28 15:56:15 2019
19747236,12627538,12691000,-0.64,0.01,-0.05	,	Sat Sep 28 15:56:16 2019
19748796,12622756,12692610,-0.65,0.02,-0.06	,	Sat Sep 28 15:56:17 2019
19748016,12618614,12694222,-0.65,0.02,-0.06	,	Sat Sep 28 15:56:18 2019
19748016,12619252,12695188,-0.66,0.02,-0.05	,	Sat Sep 28 15:56:20 2019
19748016,12619888,12695188,-0.66,0.02,-0.05	,	Sat Sep 28 15:56:21 2019
19750356,12621800,12696478,-0.67,0.03,-0.06	,	Sat Sep 28 15:56:22 2019
19750356,12622438,12696800,-0.67,0.03,-0.06	,	Sat Sep 28 15:56:23 2019
19750356,12622120,12695834,-0.69,0.03,-0.06	,	Sat Sep 28 15:56:24 2019
19750356,12623394,12695834,-0.69,0.03,-0.06	,	Sat Sep 28 15:56:25 2019
19749576,12623394,12695188,-0.71,0.03,-0.05	,	Sat Sep 28 15:56:26 2019
19750356,12621800,12695834,-0.71,0.03,-0.05	,	Sat Sep 28 15:56:27 2019
19748796,12624668,12693900,-0.72,0.02,-0.07	,	Sat Sep 28 15:56:28 2019
19737880,12575770,12653422,-0.72,0.02,-0.07	,	Sat Sep 28 15:56:29 2019
19729312,12526932,12623712,-0.73,0.02,-0.05	,	Sat Sep 28 15:56:30 2019
