19553400,14340208,11423610,0.17,0.00,-0.02	,	Sat Sep 28 16:34:02 2019
19554928,14341442,11424132,0.17,0.00,-0.02	,	Sat Sep 28 16:34:03 2019
19554164,14341030,11423872,0.15,-0.01,-0.03	,	Sat Sep 28 16:34:04 2019
19571004,14367404,11439554,0.15,-0.01,-0.03	,	Sat Sep 28 16:34:05 2019
19581734,14382282,11443480,0.15,-0.01,-0.05	,	Sat Sep 28 16:34:06 2019
19584036,14382694,11442956,0.15,-0.01,-0.05	,	Sat Sep 28 16:34:07 2019
19584036,14382282,11442694,0.15,0.00,-0.05	,	Sat Sep 28 16:34:09 2019
19583268,14381868,11441910,0.15,0.00,-0.05	,	Sat Sep 28 16:34:10 2019
19583268,14380626,11440600,0.13,0.00,-0.05	,	Sat Sep 28 16:34:11 2019
19584802,14381040,11440862,0.13,0.00,-0.05	,	Sat Sep 28 16:34:12 2019
19582500,14379386,11439030,0.13,0.00,-0.03	,	Sat Sep 28 16:34:13 2019
19582500,14380212,11439554,0.13,0.00,-0.03	,	Sat Sep 28 16:34:14 2019
19583268,14380626,11439554,0.12,0.01,-0.04	,	Sat Sep 28 16:34:15 2019
19584036,14380626,11439816,0.12,0.01,-0.04	,	Sat Sep 28 16:34:16 2019
19584802,14381868,11440600,0.11,0.00,-0.04	,	Sat Sep 28 16:34:17 2019
19584036,14381454,11440862,0.11,0.00,-0.04	,	Sat Sep 28 16:34:18 2019
19584036,14381040,11440600,0.10,-0.01,-0.04	,	Sat Sep 28 16:34:19 2019
19584036,14380626,11440600,0.10,-0.01,-0.04	,	Sat Sep 28 16:34:20 2019
19582500,14376492,11439816,0.09,0.01,-0.03	,	Sat Sep 28 16:34:21 2019
19582500,14381868,11443742,0.09,0.01,-0.03	,	Sat Sep 28 16:34:22 2019
19581734,14381040,11443218,0.08,0.01,-0.02	,	Sat Sep 28 16:34:23 2019
19583268,14382282,11443480,0.08,0.01,-0.02	,	Sat Sep 28 16:34:24 2019
19584802,14383522,11444266,0.07,0.00,-0.02	,	Sat Sep 28 16:34:26 2019
19584036,14384350,11444266,0.07,0.00,-0.02	,	Sat Sep 28 16:34:27 2019
19584036,14383936,11443742,0.06,0.00,-0.03	,	Sat Sep 28 16:34:28 2019
19584802,14383936,11443742,0.06,0.00,-0.03	,	Sat Sep 28 16:34:29 2019
19585568,14383108,11442694,0.06,0.00,-0.04	,	Sat Sep 28 16:34:30 2019
19586336,14383936,11444004,0.06,0.00,-0.04	,	Sat Sep 28 16:34:31 2019
19581734,14381454,11446886,0.06,0.00,-0.03	,	Sat Sep 28 16:34:32 2019
19580968,14378558,11446886,0.06,0.00,-0.03	,	Sat Sep 28 16:34:33 2019
19579432,14376492,11446100,0.06,0.01,-0.04	,	Sat Sep 28 16:34:34 2019
19578668,14376078,11445838,0.06,0.01,-0.04	,	Sat Sep 28 16:34:35 2019
19580200,14375252,11444266,0.05,-0.01,-0.03	,	Sat Sep 28 16:34:36 2019
19580968,14372360,11445314,0.05,-0.01,-0.03	,	Sat Sep 28 16:34:37 2019
19580968,14377318,11447148,0.04,0.00,-0.02	,	Sat Sep 28 16:34:38 2019
19579432,14375664,11444528,0.04,0.00,-0.02	,	Sat Sep 28 16:34:39 2019
19581734,14377318,11445838,0.03,0.00,-0.01	,	Sat Sep 28 16:34:40 2019
19580968,14375664,11445576,0.03,0.00,-0.01	,	Sat Sep 28 16:34:41 2019
19580968,14374012,11444790,0.02,-0.01,-0.03	,	Sat Sep 28 16:34:42 2019
19580968,14374426,11445052,0.02,-0.01,-0.03	,	Sat Sep 28 16:34:43 2019
19581734,14374426,11445576,0.01,0.00,-0.03	,	Sat Sep 28 16:34:45 2019
19581734,14374426,11446100,0.01,0.00,-0.03	,	Sat Sep 28 16:34:46 2019
