52986	92724	99816	000416-20:44:51	0.0799
39076	68400	73630	000416-20:44:52	0.0799
39072	68394	73624	000416-20:44:53	0.0799
39076	68402	73630	000416-20:44:54	0.0799
39074	68396	73626	000416-20:44:55	0.0799
39072	68392	73620	000416-20:44:56	0.0799
39074	68396	73624	000416-20:44:57	0.0799
39074	68396	73622	000416-20:44:58	0.0799
39076	68394	73622	000416-20:44:59	0.0799
39074	68394	73622	000416-20:45:00	0.0799
39074	68394	73620	000416-20:45:01	0.0799
39074	68392	73618	000416-20:45:02	0.0799
39380	68930	74196	000416-20:45:03	0.0799
39068	68382	73606	000416-20:45:04	0.0799
39068	68378	73600	000416-20:45:05	0.0799
39068	68378	73602	000416-20:45:07	0.0799
39066	68378	73598	000416-20:45:08	0.0799
39064	68374	73596	000416-20:45:09	0.0799
39066	68376	73596	000416-20:45:10	0.0799
39064	68376	73596	000416-20:45:11	0.0799
39066	68376	73596	000416-20:45:12	0.0799
39064	68376	73594	000416-20:45:13	0.0799
39068	68378	73598	000416-20:45:14	0.0799
39068	68380	73600	000416-20:45:15	0.0799
39064	68370	73590	000416-20:45:16	0.0799
39068	68376	73594	000416-20:45:17	0.0799
39372	68908	74168	000416-20:45:18	0.0799
39068	68378	73596	000416-20:45:19	0.0799
39060	68362	73578	000416-20:45:20	0.0799
39068	68380	73594	000416-20:45:21	0.0799
39066	68372	73590	000416-20:45:22	0.0799
39064	68372	73588	000416-20:45:23	0.0799
39680	69452	74750	000416-20:45:25	0.0799
39066	68378	73594	000416-20:45:26	0.0799
39064	68374	73588	000416-20:45:27	0.0799
39062	68372	73586	000416-20:45:28	0.0799
39060	68366	73580	000416-20:45:29	0.0799
39508	69156	74428	000416-20:45:30	0.0799
39066	68380	73592	000416-20:45:31	0.0799
39064	68378	73590	000416-20:45:32	0.0799
39064	68380	73590	000416-20:45:33	0.0799
40118	70228	75578	000416-20:45:34	0.0799
39062	68376	73584	000416-20:45:35	0.0799
39066	68384	73596	000416-20:45:36	0.0799
39066	68384	73594	000416-20:45:37	0.0799
39066	68384	73594	000416-20:45:38	0.0799
39064	68384	73592	000416-20:45:39	0.0799
39064	68384	73592	000416-20:45:40	0.0799
39064	68384	73590	000416-20:45:41	0.0799
39066	68388	73594	000416-20:45:43	0.0799
40712	68772	74248	000416-20:46:10	0.0703
40714	68778	74254	000416-20:46:11	0.0703
40704	68764	74238	000416-20:46:12	0.0703
40710	68770	74242	000416-20:46:13	0.0703
40706	68766	74238	000416-20:46:14	0.0703
40712	68778	74250	000416-20:46:15	0.0703
40706	68766	74236	000416-20:46:16	0.0703
40708	68770	74242	000416-20:46:17	0.0703
40704	68762	74234	000416-20:46:18	0.0703
40704	68762	74230	000416-20:46:19	0.0703
41026	69306	74818	000416-20:46:20	0.0703
41346	69846	75400	000416-20:46:22	0.0703
40696	68748	74216	000416-20:46:23	0.0703
40700	68756	74222	000416-20:46:24	0.0703
