39226	68792	74276	000416-21:43:27	0.0797
39210	68764	74248	000416-21:43:28	0.0797
39208	68760	74242	000416-21:43:29	0.0797
39926	70022	75604	000416-21:43:30	0.0797
39206	68758	74240	000416-21:43:32	0.0797
39204	68754	74234	000416-21:43:33	0.0797
39206	68756	74238	000416-21:43:34	0.0797
39202	68750	74230	000416-21:43:35	0.0797
39204	68754	74234	000416-21:43:36	0.0797
39200	68746	74224	000416-21:43:37	0.0797
39202	68752	74232	000416-21:43:38	0.0797
39198	68744	74224	000416-21:43:39	0.0797
39204	68754	74232	000416-21:43:40	0.0797
39200	68748	74226	000416-21:43:41	0.0797
39202	68750	74228	000416-21:43:42	0.0797
39206	68756	74234	000416-21:43:43	0.0797
39200	68748	74226	000416-21:43:44	0.0797
39512	69296	74816	000416-21:43:45	0.0797
39204	68752	74230	000416-21:43:46	0.0797
39206	68758	74236	000416-21:43:47	0.0797
39206	68758	74236	000416-21:43:48	0.0797
39204	68756	74234	000416-21:43:50	0.0797
39202	68752	74228	000416-21:43:51	0.0797
39206	68758	74236	000416-21:43:52	0.0797
39200	68748	74222	000416-21:43:53	0.0797
39198	68746	74222	000416-21:43:54	0.0797
39818	69836	75398	000416-21:43:55	0.0797
39200	68750	74226	000416-21:43:56	0.0797
39202	68754	74230	000416-21:43:57	0.0797
39200	68750	74228	000416-21:43:58	0.0797
39202	68752	74226	000416-21:43:59	0.0797
39200	68750	74226	000416-21:44:00	0.0797
40660	71312	76990	000416-21:44:01	0.0797
39202	68750	74222	000416-21:44:02	0.0797
39202	68754	74226	000416-21:44:03	0.0797
39200	68750	74224	000416-21:44:04	0.0797
39198	68744	74218	000416-21:44:05	0.0797
39208	68764	74238	000416-21:44:07	0.0797
39200	68750	74224	000416-21:44:08	0.0797
39198	68748	74222	000416-21:44:09	0.0797
39202	68754	74228	000416-21:44:10	0.0797
39646	69532	75068	000416-21:44:11	0.0797
39196	68742	74216	000416-21:44:12	0.0797
39202	68754	74224	000416-21:44:13	0.0797
39204	68756	74230	000416-21:44:14	0.0797
39200	68746	74220	000416-21:44:15	0.0797
