42516	69106	75060	000416-20:14:39	0.0605
42514	69104	75056	000416-20:14:40	0.0605
43534	70764	76860	000416-20:14:41	0.0605
42518	69112	75064	000416-20:14:42	0.0605
42514	69106	75060	000416-20:14:44	0.0605
42516	69106	75056	000416-20:14:45	0.0605
42514	69102	75056	000416-20:14:46	0.0605
42518	69110	75066	000416-20:14:47	0.0605
42520	69112	75068	000416-20:14:48	0.0605
42512	69100	75054	000416-20:14:49	0.0605
42516	69108	75062	000416-20:14:50	0.0605
42512	69102	75056	000416-20:14:51	0.0605
42522	69114	75068	000416-20:14:52	0.0605
42514	69100	75056	000416-20:14:53	0.0605
42514	69100	75054	000416-20:14:54	0.0605
42510	69094	75048	000416-20:14:55	0.0605
42514	69102	75056	000416-20:14:56	0.0605
42858	69660	75662	000416-20:14:57	0.0605
42516	69104	75058	000416-20:14:58	0.0605
42516	69104	75056	000416-20:14:59	0.0605
44562	69502	75788	000416-20:16:26	0.0503
44552	69486	75770	000416-20:16:27	0.0503
44550	69482	75768	000416-20:16:28	0.0503
44554	69490	75774	000416-20:16:29	0.0503
44550	69482	75766	000416-20:16:30	0.0503
44544	69474	75756	000416-20:16:31	0.0503
44546	69476	75758	000416-20:16:32	0.0503
44542	69466	75748	000416-20:16:34	0.0503
44546	69474	75758	000416-20:16:35	0.0503
44916	70050	76384	000416-20:16:36	0.0503
44546	69476	75760	000416-20:16:37	0.0503
44546	69474	75758	000416-20:16:38	0.0503
44544	69470	75754	000416-20:16:39	0.0503
45014	70204	76552	000416-20:16:40	0.0503
44542	69470	75754	000416-20:16:41	0.0503
44552	69484	75766	000416-20:16:42	0.0503
44546	69474	75756	000416-20:16:43	0.0503
44548	69474	75758	000416-20:16:44	0.0503
44544	69468	75750	000416-20:16:45	0.0503
44540	69464	75746	000416-20:16:46	0.0503
44544	69470	75750	000416-20:16:47	0.0503
44548	69474	75756	000416-20:16:48	0.0503
44540	69462	75744	000416-20:16:49	0.0503
44552	69478	75760	000416-20:16:51	0.0503
45732	71322	77774	000416-20:16:52	0.0503
44546	69472	75752	000416-20:16:53	0.0503
44552	69480	75762	000416-20:16:54	0.0503
44548	69476	75758	000416-20:16:55	0.0503
44552	69482	75768	000416-20:16:56	0.0503
44554	69486	75772	000416-20:16:57	0.0503
44548	69480	75766	000416-20:16:58	0.0503
45252	70578	76962	000416-20:16:59	0.0503
44550	69480	75766	000416-20:17:00	0.0503
44556	69490	75778	000416-20:17:01	0.0503
44550	69482	75770	000416-20:17:02	0.0503
44548	69480	75764	000416-20:17:03	0.0503
44548	69482	75770	000416-20:17:04	0.0503
44554	69490	75778	000416-20:17:05	0.0503
44552	69488	75776	000416-20:17:07	0.0503
44912	70052	76392	000416-20:17:08	0.0503
44554	69494	75782	000416-20:17:09	0.0503
44560	69504	75794	000416-20:17:10	0.0503
44558	69498	75788	000416-20:17:11	0.0503
44552	69492	75780	000416-20:17:12	0.0503
44560	69506	75794	000416-20:17:13	0.0503
44558	69502	75790	000416-20:17:14	0.0503
44566	69516	75806	000416-20:17:15	0.0503
44558	69504	75790	000416-20:17:16	0.0503
44556	69498	75788	000416-20:17:17	0.0503
44560	69506	75794	000416-20:17:18	0.0503
53662	80416	88002	000416-20:18:22	0.0406
46662	69946	76552	000416-20:18:23	0.0406
46674	69966	76574	000416-20:18:24	0.0406
46664	69950	76556	000416-20:18:25	0.0406
46674	69966	76572	000416-20:18:26	0.0406
46656	69948	76548	000416-20:18:27	0.0406
46674	69972	76580	000416-20:18:28	0.0406
46670	69966	76572	000416-20:18:29	0.0406
46670	69970	76576	000416-20:18:30	0.0406
46662	69958	76562	000416-20:18:31	0.0406
47046	70534	77192	000416-20:18:32	0.0406
46670	69968	76574	000416-20:18:33	0.0406
46662	69956	76558	000416-20:18:34	0.0406
46670	69970	76576	000416-20:18:35	0.0406
46662	69958	76562	000416-20:18:37	0.0406
46666	69960	76564	000416-20:18:38	0.0406
46666	69960	76564	000416-20:18:39	0.0406
46658	69946	76550	000416-20:18:40	0.0406
47202	70768	77448	000416-20:18:41	0.0406
46672	69968	76572	000416-20:18:42	0.0406
46672	69970	76572	000416-20:18:43	0.0406
46676	69978	76584	000416-20:18:44	0.0406
46674	69976	76582	000416-20:18:45	0.0406
46668	69966	76570	000416-20:18:46	0.0406
47044	70526	77182	000416-20:18:47	0.0406
46662	69954	76554	000416-20:18:48	0.0406
46682	69982	76590	000416-20:18:49	0.0406
46670	69964	76570	000416-20:18:50	0.0406
46670	69970	76574	000416-20:18:51	0.0406
46666	69964	76564	000416-20:18:53	0.0406
46678	69976	76578	000416-20:18:54	0.0406
46680	69982	76586	000416-20:18:55	0.0406
46670	69964	76568	000416-20:18:56	0.0406
46674	69968	76570	000416-20:18:57	0.0406
46678	69976	76578	000416-20:18:58	0.0406
46674	69972	76572	000416-20:18:59	0.0406
46672	69972	76576	000416-20:19:00	0.0406
47414	71084	77794	000416-20:19:01	0.0406
46676	69978	76582	000416-20:19:02	0.0406
47058	70554	77210	000416-20:19:03	0.0406
46664	69962	76562	000416-20:19:04	0.0406
46660	69958	76558	000416-20:19:05	0.0406
46666	69966	76568	000416-20:19:06	0.0406
46668	69968	76568	000416-20:19:07	0.0406
46666	69966	76568	000416-20:19:08	0.0406
46662	69960	76560	000416-20:19:10	0.0406
46662	69960	76560	000416-20:19:11	0.0406
46668	69968	76568	000416-20:19:12	0.0406
46670	69972	76572	000416-20:19:13	0.0406
46666	69966	76568	000416-20:19:14	0.0406
49350	70434	77396	000416-20:19:58	0.03005
49314	70386	77342	000416-20:20:00	0.03005
50760	72452	79614	000416-20:20:01	0.03005
49324	70400	77360	000416-20:20:02	0.03005
49324	70400	77358	000416-20:20:03	0.03005
49324	70400	77360	000416-20:20:04	0.03005
49326	70402	77364	000416-20:20:05	0.03005
49330	70408	77370	000416-20:20:06	0.03005
49328	70408	77364	000416-20:20:07	0.03005
49322	70398	77358	000416-20:20:08	0.03005
49328	70406	77364	000416-20:20:09	0.03005
50100	71510	78576	000416-20:20:10	0.03005
49322	70398	77360	000416-20:20:11	0.03005
49322	70398	77360	000416-20:20:12	0.03005
49330	70410	77370	000416-20:20:13	0.03005
49338	70418	77380	000416-20:20:14	0.03005
49322	70398	77360	000416-20:20:16	0.03005
49740	70994	78010	000416-20:20:17	0.03005
49330	70410	77370	000416-20:20:18	0.03005
49338	70422	77382	000416-20:20:19	0.03005
49338	70422	77384	000416-20:20:20	0.03005
49328	70408	77370	000416-20:20:21	0.03005
49334	70416	77380	000416-20:20:22	0.03005
49340	70422	77386	000416-20:20:23	0.03005
49330	70412	77374	000416-20:20:24	0.03005
49330	70412	77372	000416-20:20:25	0.03005
49334	70416	77378	000416-20:20:26	0.03005
49334	70414	77378	000416-20:20:27	0.03005
49328	70408	77368	000416-20:20:28	0.03005
49340	70422	77388	000416-20:20:29	0.03005
49898	71222	78264	000416-20:20:30	0.03005
49754	71016	78036	000416-20:20:32	0.03005
49328	70408	77372	000416-20:20:33	0.03005
49326	70406	77368	000416-20:20:34	0.03005
49330	70412	77372	000416-20:20:35	0.03005
49338	70424	77390	000416-20:20:36	0.03005
49326	70408	77370	000416-20:20:37	0.03005
49334	70420	77380	000416-20:20:38	0.03005
49330	70416	77376	000416-20:20:39	0.03005
49320	70400	77360	000416-20:20:40	0.03005
49336	70424	77388	000416-20:20:41	0.03005
49336	70426	77388	000416-20:20:42	0.03005
49334	70422	77382	000416-20:20:43	0.03005
49338	70428	77392	000416-20:20:44	0.03005
49334	70422	77382	000416-20:20:45	0.03005
49328	70412	77374	000416-20:20:46	0.03005
49736	70998	78018	000416-20:20:47	0.03005
49332	70420	77380	000416-20:20:49	0.03005
49320	70400	77362	000416-20:20:50	0.03005
49328	70414	77376	000416-20:20:51	0.03005
52464	70916	78232	000416-20:21:32	0.02017
52422	70858	78168	000416-20:21:33	0.02017
52422	70858	78170	000416-20:21:35	0.02017
52424	70864	78174	000416-20:21:36	0.02017
52972	71604	78990	000416-20:21:37	0.02017
52420	70856	78164	000416-20:21:38	0.02017
52428	70868	78178	000416-20:21:39	0.02017
52430	70872	78182	000416-20:21:40	0.02017
52428	70870	78182	000416-20:21:41	0.02017
52422	70862	78172	000416-20:21:42	0.02017
52882	71482	78856	000416-20:21:43	0.02017
52434	70878	78188	000416-20:21:44	0.02017
52442	70890	78198	000416-20:21:45	0.02017
52436	70882	78192	000416-20:21:46	0.02017
52438	70882	78188	000416-20:21:47	0.02017
52440	70886	78198	000416-20:21:48	0.02017
52434	70878	78186	000416-20:21:49	0.02017
52440	70886	78194	000416-20:21:51	0.02017
52432	70876	78184	000416-20:21:52	0.02017
52438	70884	78190	000416-20:21:53	0.02017
52440	70888	78198	000416-20:21:54	0.02017
52446	70896	78202	000416-20:21:55	0.02017
52440	70888	78200	000416-20:21:56	0.02017
52438	70886	78194	000416-20:21:57	0.02017
53320	72080	79514	000416-20:21:58	0.02017
52888	71494	78866	000416-20:21:59	0.02017
52440	70890	78200	000416-20:22:00	0.02017
52436	70884	78192	000416-20:22:01	0.02017
52436	70884	78194	000416-20:22:02	0.02017
52426	70870	78178	000416-20:22:03	0.02017
52426	70872	78176	000416-20:22:04	0.02017
52432	70878	78186	000416-20:22:05	0.02017
52426	70870	78174	000416-20:22:07	0.02017
52422	70864	78168	000416-20:22:08	0.02017
52428	70872	78180	000416-20:22:09	0.02017
52434	70880	78188	000416-20:22:10	0.02017
52424	70868	78174	000416-20:22:11	0.02017
52432	70880	78186	000416-20:22:12	0.02017
52424	70868	78172	000416-20:22:13	0.02017
52878	71480	78848	000416-20:22:14	0.02017
52430	70876	78180	000416-20:22:15	0.02017
52434	70882	78186	000416-20:22:16	0.02017
53032	71690	79076	000416-20:22:17	0.02017
52426	70870	78168	000416-20:22:18	0.02017
52432	70878	78180	000416-20:22:19	0.02017
52424	70870	78170	000416-20:22:20	0.02017
52422	70866	78168	000416-20:22:21	0.02017
52426	70868	78170	000416-20:22:23	0.02017
52430	70876	78178	000416-20:22:24	0.02017
52424	70868	78168	000416-20:22:25	0.02017
109066	137926	152662	000416-20:23:20	0.01
56452	71398	79030	000416-20:23:21	0.01
56406	71340	78964	000416-20:23:22	0.01
56412	71348	78972	000416-20:23:23	0.01
56404	71336	78960	000416-20:23:24	0.01
56420	71358	78986	000416-20:23:25	0.01
56408	71342	78966	000416-20:23:26	0.01
56414	71350	78974	000416-20:23:27	0.01
56422	71360	78984	000416-20:23:28	0.01
56416	71352	78978	000416-20:23:29	0.01
56420	71358	78984	000416-20:23:30	0.01
56420	71360	78984	000416-20:23:31	0.01
57004	72100	79798	000416-20:23:32	0.01
56422	71364	78988	000416-20:23:33	0.01
56910	71978	79670	000416-20:23:35	0.01
56404	71340	78960	000416-20:23:36	0.01
56414	71352	78976	000416-20:23:37	0.01
56402	71340	78960	000416-20:23:38	0.01
56408	71346	78966	000416-20:23:39	0.01
56400	71334	78954	000416-20:23:40	0.01
56404	71340	78962	000416-20:23:41	0.01
56406	71344	78962	000416-20:23:42	0.01
56404	71340	78958	000416-20:23:43	0.01
56400	71334	78954	000416-20:23:44	0.01
56394	71330	78950	000416-20:23:45	0.01
56400	71336	78958	000416-20:23:46	0.01
56400	71336	78954	000416-20:23:47	0.01
56406	71344	78964	000416-20:23:48	0.01
56904	71976	79664	000416-20:23:49	0.01
56400	71336	78954	000416-20:23:51	0.01
56408	71346	78966	000416-20:23:52	0.01
56404	71340	78960	000416-20:23:53	0.01
56410	71348	78970	000416-20:23:54	0.01
56394	71328	78948	000416-20:23:55	0.01
57280	72446	80188	000416-20:23:56	0.01
56400	71330	78954	000416-20:23:57	0.01
56410	71338	78964	000416-20:23:58	0.01
56412	71336	78962	000416-20:23:59	0.01
56402	71326	78950	000416-20:24:00	0.01
56404	71330	78950	000416-20:24:01	0.01
56414	71342	78968	000416-20:24:02	0.01
56414	71342	78966	000416-20:24:03	0.01
56404	71330	78950	000416-20:24:04	0.01
56900	71958	79644	000416-20:24:06	0.01
56406	71336	78954	000416-20:24:07	0.01
56406	71336	78956	000416-20:24:08	0.01
56416	71346	78966	000416-20:24:09	0.01
56406	71330	78950	000416-20:24:10	0.01
56410	71340	78960	000416-20:24:11	0.01
56410	71338	78958	000416-20:24:12	0.01
64458	75530	83898	000416-20:25:03	0.0
61298	71840	79810	000416-20:25:04	0.0
61312	71856	79828	000416-20:25:05	0.0
61314	71858	79830	000416-20:25:06	0.0
61868	72504	80548	000416-20:25:08	0.0
62262	72966	81058	000416-20:25:09	0.0
61304	71844	79810	000416-20:25:10	0.0
61306	71846	79814	000416-20:25:11	0.0
61304	71844	79812	000416-20:25:12	0.0
61300	71838	79806	000416-20:25:13	0.0
61308	71846	79816	000416-20:25:14	0.0
61292	71826	79794	000416-20:25:15	0.0
61296	71830	79798	000416-20:25:16	0.0
61302	71838	79806	000416-20:25:17	0.0
61302	71836	79802	000416-20:25:18	0.0
61300	71836	79800	000416-20:25:19	0.0
61296	71830	79796	000416-20:25:20	0.0
61310	71846	79812	000416-20:25:21	0.0
61290	71820	79782	000416-20:25:23	0.0
63426	74326	82568	000416-20:25:24	0.0
61292	71822	79784	000416-20:25:25	0.0
61996	72650	80702	000416-20:25:26	0.0
61320	71856	79822	000416-20:25:27	0.0
61300	71832	79798	000416-20:25:28	0.0
61306	71838	79802	000416-20:25:29	0.0
61302	71834	79796	000416-20:25:30	0.0
61304	71836	79800	000416-20:25:31	0.0
61302	71834	79794	000416-20:25:32	0.0
61306	71836	79800	000416-20:25:33	0.0
61310	71842	79806	000416-20:25:34	0.0
61302	71834	79796	000416-20:25:35	0.0
61302	71832	79790	000416-20:25:37	0.0
61298	71826	79780	000416-20:25:38	0.0
63218	74076	82284	000416-20:25:39	0.0
61304	71834	79796	000416-20:25:40	0.0
61300	71830	79788	000416-20:25:41	0.0
61300	71830	79786	000416-20:25:42	0.0
61304	71834	79794	000416-20:25:43	0.0
61302	71832	79790	000416-20:25:44	0.0
61310	71840	79800	000416-20:25:45	0.0
61308	71838	79798	000416-20:25:46	0.0
61308	71838	79794	000416-20:25:47	0.0
61310	71842	79798	000416-20:25:48	0.0
61316	71846	79802	000416-20:25:49	0.0
62248	72938	81016	000416-20:25:51	0.0
61312	71844	79798	000416-20:25:52	0.0
61308	71836	79792	000416-20:25:53	0.0
61302	71832	79784	000416-20:25:54	0.0
61842	72466	80488	000416-20:25:55	0.0
61316	71850	79806	000416-20:25:56	0.0
67996	72518	80858	000416-20:26:53	-0.01041
67948	72466	80796	000416-20:26:54	-0.01041
67942	72462	80794	000416-20:26:55	-0.01041
67948	72468	80794	000416-20:26:56	-0.01041
67940	72458	80780	000416-20:26:58	-0.01041
67944	72462	80790	000416-20:26:59	-0.01041
67944	72462	80788	000416-20:27:00	-0.01041
68596	73158	81564	000416-20:27:01	-0.01041
67950	72468	80794	000416-20:27:02	-0.01041
67948	72464	80790	000416-20:27:03	-0.01041
67946	72462	80784	000416-20:27:04	-0.01041
67938	72452	80770	000416-20:27:05	-0.01041
67954	72470	80792	000416-20:27:06	-0.01041
67956	72470	80794	000416-20:27:07	-0.01041
69004	73588	82036	000416-20:27:08	-0.01041
67958	72474	80796	000416-20:27:09	-0.01041
67948	72462	80782	000416-20:27:10	-0.01041
67958	72472	80794	000416-20:27:12	-0.01041
67952	72466	80784	000416-20:27:13	-0.01041
67958	72472	80786	000416-20:27:14	-0.01041
67950	72462	80774	000416-20:27:15	-0.01041
68582	73138	81530	000416-20:27:16	-0.01041
67956	72468	80784	000416-20:27:17	-0.01041
67944	72456	80768	000416-20:27:18	-0.01041
67950	72462	80776	000416-20:27:19	-0.01041
67966	72480	80794	000416-20:27:20	-0.01041
67950	72462	80772	000416-20:27:21	-0.01041
67946	72458	80766	000416-20:27:22	-0.01041
68714	73276	81678	000416-20:27:23	-0.01041
67946	72454	80764	000416-20:27:24	-0.01041
67954	72464	80772	000416-20:27:26	-0.01041
67954	72464	80774	000416-20:27:27	-0.01041
67954	72462	80770	000416-20:27:28	-0.01041
67960	72470	80780	000416-20:27:29	-0.01041
67948	72456	80762	000416-20:27:30	-0.01041
67962	72468	80774	000416-20:27:31	-0.01041
68580	73130	81514	000416-20:27:32	-0.01041
67944	72450	80756	000416-20:27:33	-0.01041
67964	72472	80778	000416-20:27:34	-0.01041
67962	72470	80774	000416-20:27:35	-0.01041
67954	72460	80766	000416-20:27:36	-0.01041
67966	72472	80778	000416-20:27:37	-0.01041
67952	72456	80760	000416-20:27:38	-0.01041
67958	72462	80762	000416-20:27:39	-0.01041
67952	72454	80756	000416-20:27:41	-0.01041
67962	72464	80764	000416-20:27:42	-0.01041
67958	72460	80758	000416-20:27:43	-0.01041
67950	72452	80750	000416-20:27:44	-0.01041
67952	72452	80748	000416-20:27:45	-0.01041
67950	72450	80744	000416-20:27:46	-0.01041
76726	73258	81918	000416-20:28:56	-0.02031
76642	73176	81822	000416-20:28:57	-0.02031
76644	73178	81826	000416-20:28:58	-0.02031
76648	73184	81830	000416-20:28:59	-0.02031
76636	73170	81814	000416-20:29:00	-0.02031
79200	75618	84554	000416-20:29:01	-0.02031
76642	73174	81818	000416-20:29:02	-0.02031
76650	73182	81828	000416-20:29:04	-0.02031
76650	73180	81822	000416-20:29:05	-0.02031
76648	73178	81824	000416-20:29:06	-0.02031
76642	73170	81812	000416-20:29:07	-0.02031
76652	73180	81822	000416-20:29:08	-0.02031
76658	73184	81828	000416-20:29:09	-0.02031
76654	73180	81820	000416-20:29:10	-0.02031
76654	73180	81822	000416-20:29:11	-0.02031
76670	73194	81834	000416-20:29:12	-0.02031
76660	73184	81820	000416-20:29:13	-0.02031
76658	73182	81820	000416-20:29:14	-0.02031
77846	74316	83086	000416-20:29:15	-0.02031
77412	73900	82620	000416-20:29:17	-0.02031
76654	73174	81810	000416-20:29:18	-0.02031
76666	73188	81824	000416-20:29:19	-0.02031
76670	73190	81824	000416-20:29:20	-0.02031
76682	73200	81834	000416-20:29:21	-0.02031
76670	73188	81822	000416-20:29:22	-0.02031
76664	73182	81814	000416-20:29:23	-0.02031
76680	73196	81832	000416-20:29:24	-0.02031
76674	73190	81822	000416-20:29:25	-0.02031
76688	73202	81836	000416-20:29:26	-0.02031
76664	73180	81808	000416-20:29:27	-0.02031
76680	73194	81826	000416-20:29:28	-0.02031
77484	73960	82680	000416-20:29:30	-0.02031
76672	73184	81814	000416-20:29:31	-0.02031
76678	73190	81822	000416-20:29:32	-0.02031
77412	73890	82604	000416-20:29:33	-0.02031
76662	73174	81798	000416-20:29:34	-0.02031
76652	73164	81788	000416-20:29:35	-0.02031
76660	73174	81798	000416-20:29:36	-0.02031
76642	73154	81776	000416-20:29:37	-0.02031
76648	73160	81782	000416-20:29:38	-0.02031
76654	73166	81784	000416-20:29:39	-0.02031
76658	73168	81788	000416-20:29:40	-0.02031
76658	73166	81786	000416-20:29:41	-0.02031
76646	73156	81772	000416-20:29:43	-0.02031
76662	73172	81788	000416-20:29:44	-0.02031
76660	73168	81786	000416-20:29:45	-0.02031
76658	73164	81784	000416-20:29:46	-0.02031
76640	73150	81762	000416-20:29:47	-0.02031
76676	73180	81798	000416-20:29:48	-0.02031
77402	73872	82572	000416-20:29:49	-0.02031
158298	132142	148210	000416-20:30:39	-0.03016
89006	74300	83336	000416-20:30:40	-0.03016
88932	74238	83268	000416-20:30:41	-0.03016
89860	75012	84140	000416-20:30:42	-0.03016
88926	74230	83258	000416-20:30:43	-0.03016
88940	74240	83270	000416-20:30:44	-0.03016
88950	74248	83278	000416-20:30:45	-0.03016
88960	74256	83288	000416-20:30:46	-0.03016
88938	74238	83266	000416-20:30:47	-0.03016
88946	74242	83270	000416-20:30:49	-0.03016
88946	74242	83268	000416-20:30:50	-0.03016
89878	75020	84142	000416-20:30:51	-0.03016
88940	74238	83264	000416-20:30:52	-0.03016
88926	74224	83244	000416-20:30:53	-0.03016
88932	74230	83250	000416-20:30:54	-0.03016
88958	74250	83272	000416-20:30:55	-0.03016
88926	74224	83246	000416-20:30:56	-0.03016
88930	74226	83246	000416-20:30:57	-0.03016
88930	74224	83242	000416-20:30:58	-0.03016
88926	74220	83238	000416-20:31:00	-0.03016
88942	74234	83252	000416-20:31:01	-0.03016
88942	74232	83250	000416-20:31:02	-0.03016
88940	74230	83246	000416-20:31:03	-0.03016
88946	74236	83254	000416-20:31:04	-0.03016
88924	74216	83228	000416-20:31:05	-0.03016
89886	75016	84128	000416-20:31:06	-0.03016
88936	74222	83238	000416-20:31:07	-0.03016
88922	74206	83218	000416-20:31:08	-0.03016
88918	74204	83216	000416-20:31:09	-0.03016
90286	75346	84496	000416-20:31:10	-0.03016
88904	74190	83198	000416-20:31:12	-0.03016
88910	74194	83204	000416-20:31:13	-0.03016
88916	74200	83210	000416-20:31:14	-0.03016
88918	74200	83208	000416-20:31:15	-0.03016
88920	74202	83212	000416-20:31:16	-0.03016
88914	74196	83204	000416-20:31:17	-0.03016
88932	74210	83218	000416-20:31:18	-0.03016
88922	74202	83208	000416-20:31:19	-0.03016
88944	74218	83228	000416-20:31:20	-0.03016
88920	74198	83204	000416-20:31:21	-0.03016
89884	75002	84106	000416-20:31:23	-0.03016
89916	75030	84136	000416-20:31:24	-0.03016
88934	74210	83214	000416-20:31:25	-0.03016
88910	74188	83190	000416-20:31:26	-0.03016
88932	74206	83212	000416-20:31:27	-0.03016
88912	74188	83190	000416-20:31:28	-0.03016
88918	74192	83196	000416-20:31:29	-0.03016
88918	74194	83194	000416-20:31:30	-0.03016
88912	74188	83188	000416-20:31:31	-0.03016
88916	74188	83190	000416-20:31:32	-0.03016
103488	75848	85376	000416-20:32:18	-0.0402
103406	75786	85308	000416-20:32:19	-0.0402
103378	75766	85282	000416-20:32:20	-0.0402
106184	77822	87598	000416-20:32:21	-0.0402
103404	75782	85300	000416-20:32:22	-0.0402
103406	75782	85300	000416-20:32:23	-0.0402
