41994,0,57438,000413-17:23:25,0.0602
42262,0,57806,000413-17:23:26,0.0602
41998,0,57446,000413-17:23:27,0.0602
41998,0,57446,000413-17:23:28,0.0602
41996,0,57446,000413-17:23:29,0.0602
41994,0,57442,000413-17:23:30,0.0602
41994,0,57440,000413-17:23:31,0.0602
41996,0,57442,000413-17:23:33,0.0602
41996,0,57446,000413-17:23:34,0.0602
41994,0,57442,000413-17:23:35,0.0602
42000,0,57452,000413-17:23:36,0.0602
41998,0,57450,000413-17:23:37,0.0602
42678,0,58380,000413-17:23:38,0.0602
42000,0,57454,000413-17:23:39,0.0602
42000,0,57452,000413-17:23:40,0.0602
42002,0,57452,000413-17:23:41,0.0602
42000,0,57450,000413-17:23:42,0.0602
42002,0,57452,000413-17:23:43,0.0602
42270,0,57818,000413-17:23:44,0.0602
42004,0,57454,000413-17:23:45,0.0602
42004,0,57454,000413-17:23:46,0.0602
42498,0,58128,000413-17:23:47,0.0602
42008,0,57458,000413-17:23:48,0.0602
42008,0,57458,000413-17:23:49,0.0602
42008,0,57456,000413-17:23:50,0.0602
42008,0,57454,000413-17:23:51,0.0602
42014,0,57464,000413-17:23:52,0.0602
42014,0,57466,000413-17:23:53,0.0602
42016,0,57466,000413-17:23:54,0.0602
42014,0,57464,000413-17:23:55,0.0602
42012,0,57462,000413-17:23:56,0.0602
42012,0,57462,000413-17:23:57,0.0602
42012,0,57466,000413-17:23:58,0.0602
42012,0,57464,000413-17:23:59,0.0602
43888,0,57672,000413-17:25:41,0.0506
43882,0,57662,000413-17:25:42,0.0506
43884,0,57664,000413-17:25:43,0.0506
43886,0,57670,000413-17:25:44,0.0506
43884,0,57666,000413-17:25:45,0.0506
43888,0,57670,000413-17:25:46,0.0506
43892,0,57676,000413-17:25:47,0.0506
43892,0,57676,000413-17:25:48,0.0506
43888,0,57670,000413-17:25:49,0.0506
43892,0,57674,000413-17:25:50,0.0506
43892,0,57676,000413-17:25:51,0.0506
43892,0,57674,000413-17:25:52,0.0506
43888,0,57668,000413-17:25:54,0.0506
44174,0,58044,000413-17:25:55,0.0506
43892,0,57674,000413-17:25:56,0.0506
43896,0,57678,000413-17:25:57,0.0506
43898,0,57680,000413-17:25:58,0.0506
43900,0,57682,000413-17:25:59,0.0506
43900,0,57684,000413-17:26:00,0.0506
43904,0,57692,000413-17:26:01,0.0506
44608,0,58618,000413-17:26:02,0.0506
43902,0,57686,000413-17:26:03,0.0506
43900,0,57684,000413-17:26:04,0.0506
43900,0,57686,000413-17:26:05,0.0506
43902,0,57686,000413-17:26:06,0.0506
43902,0,57686,000413-17:26:07,0.0506
43906,0,57692,000413-17:26:08,0.0506
43902,0,57688,000413-17:26:09,0.0506
44416,0,58360,000413-17:26:10,0.0506
44184,0,58056,000413-17:26:11,0.0506
43894,0,57676,000413-17:26:12,0.0506
43892,0,57674,000413-17:26:13,0.0506
43894,0,57674,000413-17:26:14,0.0506
43892,0,57674,000413-17:26:15,0.0506
43894,0,57678,000413-17:26:16,0.0506
43898,0,57684,000413-17:26:17,0.0506
43896,0,57680,000413-17:26:18,0.0506
43896,0,57680,000413-17:26:19,0.0506
43896,0,57680,000413-17:26:20,0.0506
43898,0,57680,000413-17:26:21,0.0506
43894,0,57678,000413-17:26:23,0.0506
43896,0,57682,000413-17:26:24,0.0506
43898,0,57682,000413-17:26:25,0.0506
43892,0,57672,000413-17:26:26,0.0506
43896,0,57674,000413-17:26:27,0.0506
43896,0,57674,000413-17:26:28,0.0506
44182,0,58052,000413-17:26:29,0.0506
43898,0,57678,000413-17:26:30,0.0506
43892,0,57670,000413-17:26:31,0.0506
43896,0,57674,000413-17:26:32,0.0506
46000,0,57928,000413-17:27:41,0.0408
45996,0,57922,000413-17:27:42,0.0408
46000,0,57926,000413-17:27:43,0.0408
46298,0,58300,000413-17:27:44,0.0408
45998,0,57924,000413-17:27:45,0.0408
46006,0,57934,000413-17:27:46,0.0408
46004,0,57928,000413-17:27:47,0.0408
46006,0,57932,000413-17:27:48,0.0408
46006,0,57932,000413-17:27:49,0.0408
46006,0,57934,000413-17:27:50,0.0408
46006,0,57936,000413-17:27:51,0.0408
46008,0,57942,000413-17:27:52,0.0408
46010,0,57944,000413-17:27:53,0.0408
46006,0,57940,000413-17:27:54,0.0408
46008,0,57942,000413-17:27:55,0.0408
46010,0,57946,000413-17:27:56,0.0408
46006,0,57942,000413-17:27:57,0.0408
46010,0,57946,000413-17:27:58,0.0408
46010,0,57946,000413-17:27:59,0.0408
46014,0,57952,000413-17:28:00,0.0408
46312,0,58328,000413-17:28:01,0.0408
46004,0,57938,000413-17:28:02,0.0408
46000,0,57932,000413-17:28:03,0.0408
46786,0,58924,000413-17:28:04,0.0408
46002,0,57934,000413-17:28:05,0.0408
46002,0,57934,000413-17:28:06,0.0408
46002,0,57934,000413-17:28:08,0.0408
46006,0,57940,000413-17:28:09,0.0408
46002,0,57936,000413-17:28:10,0.0408
46008,0,57944,000413-17:28:11,0.0408
46002,0,57936,000413-17:28:12,0.0408
46540,0,58612,000413-17:28:13,0.0408
46006,0,57940,000413-17:28:14,0.0408
46006,0,57940,000413-17:28:15,0.0408
46004,0,57940,000413-17:28:16,0.0408
46006,0,57940,000413-17:28:17,0.0408
46306,0,58318,000413-17:28:18,0.0408
46006,0,57936,000413-17:28:19,0.0408
46002,0,57930,000413-17:28:20,0.0408
46002,0,57930,000413-17:28:21,0.0408
46002,0,57928,000413-17:28:22,0.0408
46000,0,57926,000413-17:28:23,0.0408
46004,0,57932,000413-17:28:24,0.0408
46002,0,57932,000413-17:28:25,0.0408
46000,0,57930,000413-17:28:26,0.0408
46008,0,57940,000413-17:28:27,0.0408
46008,0,57938,000413-17:28:28,0.0408
46002,0,57930,000413-17:28:29,0.0408
46002,0,57932,000413-17:28:30,0.0408
46004,0,57936,000413-17:28:31,0.0408
48692,0,58222,000413-17:30:40,0.03019
48680,0,58204,000413-17:30:41,0.03019
48682,0,58204,000413-17:30:42,0.03019
48680,0,58202,000413-17:30:43,0.03019
48678,0,58202,000413-17:30:44,0.03019
48680,0,58202,000413-17:30:45,0.03019
48678,0,58200,000413-17:30:46,0.03019
48994,0,58578,000413-17:30:47,0.03019
49470,0,59148,000413-17:30:48,0.03019
48682,0,58206,000413-17:30:49,0.03019
48686,0,58212,000413-17:30:50,0.03019
48686,0,58210,000413-17:30:52,0.03019
48684,0,58208,000413-17:30:53,0.03019
48682,0,58206,000413-17:30:54,0.03019
49212,0,58838,000413-17:30:55,0.03019
48684,0,58206,000413-17:30:56,0.03019
48684,0,58206,000413-17:30:57,0.03019
48684,0,58206,000413-17:30:58,0.03019
48682,0,58202,000413-17:30:59,0.03019
48684,0,58204,000413-17:31:00,0.03019
48684,0,58206,000413-17:31:01,0.03019
48680,0,58200,000413-17:31:02,0.03019
48682,0,58200,000413-17:31:03,0.03019
48992,0,58576,000413-17:31:04,0.03019
48686,0,58210,000413-17:31:05,0.03019
48688,0,58212,000413-17:31:06,0.03019
48690,0,58216,000413-17:31:07,0.03019
48688,0,58214,000413-17:31:08,0.03019
48684,0,58208,000413-17:31:09,0.03019
48688,0,58212,000413-17:31:10,0.03019
48686,0,58212,000413-17:31:11,0.03019
48686,0,58210,000413-17:31:12,0.03019
48686,0,58210,000413-17:31:13,0.03019
48682,0,58206,000413-17:31:14,0.03019
48686,0,58206,000413-17:31:15,0.03019
48688,0,58212,000413-17:31:16,0.03019
48690,0,58212,000413-17:31:17,0.03019
48686,0,58208,000413-17:31:18,0.03019
48684,0,58204,000413-17:31:19,0.03019
48690,0,58214,000413-17:31:21,0.03019
49004,0,58590,000413-17:31:22,0.03019
48694,0,58220,000413-17:31:23,0.03019
48698,0,58224,000413-17:31:24,0.03019
48698,0,58226,000413-17:31:25,0.03019
48696,0,58222,000413-17:31:26,0.03019
48694,0,58220,000413-17:31:27,0.03019
49484,0,59166,000413-17:31:28,0.03019
48700,0,58228,000413-17:31:29,0.03019
48698,0,58226,000413-17:31:30,0.03019
48698,0,58222,000413-17:31:31,0.03019
52190,0,58918,000413-17:34:10,0.02015
51838,0,58522,000413-17:34:11,0.02015
51848,0,58532,000413-17:34:12,0.02015
51846,0,58532,000413-17:34:13,0.02015
51846,0,58530,000413-17:34:14,0.02015
51844,0,58528,000413-17:34:15,0.02015
51854,0,58544,000413-17:34:16,0.02015
51852,0,58542,000413-17:34:17,0.02015
51858,0,58548,000413-17:34:18,0.02015
51854,0,58544,000413-17:34:19,0.02015
51856,0,58548,000413-17:34:20,0.02015
51860,0,58550,000413-17:34:21,0.02015
51858,0,58546,000413-17:34:22,0.02015
51856,0,58544,000413-17:34:23,0.02015
51860,0,58550,000413-17:34:24,0.02015
51856,0,58544,000413-17:34:25,0.02015
52192,0,58924,000413-17:34:26,0.02015
51844,0,58532,000413-17:34:27,0.02015
51842,0,58530,000413-17:34:28,0.02015
51844,0,58530,000413-17:34:30,0.02015
51842,0,58530,000413-17:34:31,0.02015
52678,0,59474,000413-17:34:32,0.02015
51850,0,58540,000413-17:34:33,0.02015
51852,0,58544,000413-17:34:34,0.02015
51852,0,58544,000413-17:34:35,0.02015
51848,0,58540,000413-17:34:36,0.02015
52454,0,59226,000413-17:34:37,0.02015
51848,0,58542,000413-17:34:38,0.02015
51854,0,58548,000413-17:34:39,0.02015
51850,0,58544,000413-17:34:40,0.02015
51852,0,58546,000413-17:34:41,0.02015
51846,0,58540,000413-17:34:42,0.02015
51848,0,58542,000413-17:34:43,0.02015
52190,0,58932,000413-17:34:44,0.02015
51848,0,58546,000413-17:34:45,0.02015
51850,0,58550,000413-17:34:46,0.02015
51848,0,58548,000413-17:34:47,0.02015
51854,0,58552,000413-17:34:48,0.02015
51854,0,58552,000413-17:34:49,0.02015
51854,0,58554,000413-17:34:50,0.02015
51852,0,58552,000413-17:34:51,0.02015
51852,0,58552,000413-17:34:52,0.02015
51848,0,58548,000413-17:34:53,0.02015
51854,0,58556,000413-17:34:54,0.02015
51850,0,58552,000413-17:34:55,0.02015
51852,0,58554,000413-17:34:56,0.02015
51850,0,58552,000413-17:34:58,0.02015
51846,0,58546,000413-17:34:59,0.02015
51848,0,58548,000413-17:35:00,0.02015
52180,0,58926,000413-17:35:01,0.02015
55772,0,58856,000413-17:35:51,0.01003
55782,0,58870,000413-17:35:52,0.01003
55784,0,58872,000413-17:35:53,0.01003
55782,0,58870,000413-17:35:54,0.01003
55784,0,58874,000413-17:35:55,0.01003
55780,0,58870,000413-17:35:56,0.01003
55780,0,58872,000413-17:35:57,0.01003
55786,0,58878,000413-17:35:58,0.01003
55790,0,58886,000413-17:35:59,0.01003
55784,0,58878,000413-17:36:00,0.01003
55782,0,58876,000413-17:36:01,0.01003
55778,0,58872,000413-17:36:02,0.01003
55784,0,58876,000413-17:36:03,0.01003
56150,0,59264,000413-17:36:04,0.01003
55776,0,58866,000413-17:36:06,0.01003
55768,0,58860,000413-17:36:07,0.01003
55770,0,58860,000413-17:36:08,0.01003
55778,0,58870,000413-17:36:09,0.01003
55780,0,58872,000413-17:36:10,0.01003
55780,0,58874,000413-17:36:11,0.01003
55776,0,58872,000413-17:36:12,0.01003
55776,0,58870,000413-17:36:13,0.01003
55780,0,58874,000413-17:36:14,0.01003
55778,0,58874,000413-17:36:15,0.01003
55774,0,58868,000413-17:36:16,0.01003
55782,0,58876,000413-17:36:17,0.01003
55780,0,58874,000413-17:36:18,0.01003
55776,0,58866,000413-17:36:19,0.01003
55780,0,58872,000413-17:36:20,0.01003
55774,0,58864,000413-17:36:21,0.01003
57102,0,60268,000413-17:36:22,0.01003
55780,0,58872,000413-17:36:23,0.01003
55780,0,58870,000413-17:36:24,0.01003
55776,0,58868,000413-17:36:25,0.01003
56380,0,59504,000413-17:36:26,0.01003
55780,0,58870,000413-17:36:27,0.01003
55784,0,58878,000413-17:36:28,0.01003
55784,0,58874,000413-17:36:29,0.01003
55782,0,58872,000413-17:36:30,0.01003
55784,0,58874,000413-17:36:31,0.01003
55786,0,58876,000413-17:36:33,0.01003
55782,0,58870,000413-17:36:34,0.01003
55784,0,58874,000413-17:36:35,0.01003
55780,0,58868,000413-17:36:36,0.01003
55782,0,58872,000413-17:36:37,0.01003
55784,0,58876,000413-17:36:38,0.01003
57004,0,60164,000413-17:36:39,0.01003
55780,0,58870,000413-17:36:40,0.01003
55794,0,58888,000413-17:36:41,0.01003
55790,0,58882,000413-17:36:42,0.01003
61352,0,59898,000413-17:37:46,0
60628,0,59190,000413-17:37:47,0
60632,0,59194,000413-17:37:48,0
60634,0,59196,000413-17:37:49,0
60634,0,59196,000413-17:37:50,0
60634,0,59192,000413-17:37:51,0
61042,0,59592,000413-17:37:52,0
60626,0,59188,000413-17:37:53,0
60620,0,59180,000413-17:37:55,0
60616,0,59178,000413-17:37:56,0
60626,0,59188,000413-17:37:57,0
60624,0,59186,000413-17:37:58,0
60618,0,59180,000413-17:37:59,0
60626,0,59190,000413-17:38:00,0
60628,0,59194,000413-17:38:01,0
60630,0,59196,000413-17:38:02,0
60626,0,59192,000413-17:38:03,0
60632,0,59198,000413-17:38:04,0
60630,0,59198,000413-17:38:05,0
60638,0,59206,000413-17:38:06,0
60634,0,59202,000413-17:38:07,0
60632,0,59200,000413-17:38:08,0
60634,0,59202,000413-17:38:09,0
60462,0,59032,000413-17:38:10,0
60632,0,59198,000413-17:38:11,0
60632,0,59200,000413-17:38:12,0
60628,0,59196,000413-17:38:13,0
60624,0,59192,000413-17:38:14,0
60624,0,59192,000413-17:38:15,0
60636,0,59204,000413-17:38:16,0
60634,0,59202,000413-17:38:17,0
60634,0,59202,000413-17:38:18,0
60634,0,59202,000413-17:38:19,0
60640,0,59206,000413-17:38:20,0
60634,0,59200,000413-17:38:21,0
60636,0,59202,000413-17:38:23,0
61676,0,60220,000413-17:38:24,0
60638,0,59206,000413-17:38:25,0
60640,0,59208,000413-17:38:26,0
61686,0,60228,000413-17:38:27,0
60638,0,59206,000413-17:38:28,0
60638,0,59206,000413-17:38:29,0
60634,0,59202,000413-17:38:30,0
60636,0,59202,000413-17:38:31,0
60642,0,59210,000413-17:38:32,0
60648,0,59216,000413-17:38:33,0
60646,0,59214,000413-17:38:34,0
60642,0,59208,000413-17:38:35,0
60644,0,59212,000413-17:38:36,0
60650,0,59218,000413-17:38:37,0
67214,0,59608,000413-17:41:11,-0.01031
68722,0,60946,000413-17:41:12,-0.01031
67214,0,59608,000413-17:41:13,-0.01031
67212,0,59604,000413-17:41:14,-0.01031
67214,0,59606,000413-17:41:15,-0.01031
67220,0,59610,000413-17:41:16,-0.01031
67214,0,59606,000413-17:41:17,-0.01031
67218,0,59610,000413-17:41:18,-0.01031
67222,0,59612,000413-17:41:19,-0.01031
67218,0,59610,000413-17:41:20,-0.01031
67210,0,59600,000413-17:41:21,-0.01031
67212,0,59600,000413-17:41:22,-0.01031
68374,0,60632,000413-17:41:23,-0.01031
67214,0,59602,000413-17:41:24,-0.01031
67940,0,60246,000413-17:41:25,-0.01031
67212,0,59600,000413-17:41:26,-0.01031
67214,0,59600,000413-17:41:28,-0.01031
67682,0,60016,000413-17:41:29,-0.01031
67228,0,59612,000413-17:41:30,-0.01031
67238,0,59620,000413-17:41:31,-0.01031
67238,0,59622,000413-17:41:32,-0.01031
67238,0,59624,000413-17:41:33,-0.01031
67238,0,59622,000413-17:41:34,-0.01031
67234,0,59618,000413-17:41:35,-0.01031
67240,0,59626,000413-17:41:36,-0.01031
67238,0,59624,000413-17:41:37,-0.01031
67238,0,59624,000413-17:41:38,-0.01031
67230,0,59614,000413-17:41:39,-0.01031
67232,0,59616,000413-17:41:40,-0.01031
67234,0,59618,000413-17:41:41,-0.01031
67242,0,59624,000413-17:41:42,-0.01031
67232,0,59618,000413-17:41:43,-0.01031
67242,0,59624,000413-17:41:44,-0.01031
67246,0,59626,000413-17:41:45,-0.01031
67708,0,60038,000413-17:41:46,-0.01031
67242,0,59624,000413-17:41:47,-0.01031
67236,0,59618,000413-17:41:48,-0.01031
67238,0,59622,000413-17:41:49,-0.01031
67240,0,59624,000413-17:41:50,-0.01031
67234,0,59618,000413-17:41:51,-0.01031
67242,0,59622,000413-17:41:52,-0.01031
67238,0,59620,000413-17:41:53,-0.01031
67230,0,59612,000413-17:41:55,-0.01031
67232,0,59614,000413-17:41:56,-0.01031
67230,0,59614,000413-17:41:57,-0.01031
67228,0,59612,000413-17:41:58,-0.01031
67228,0,59614,000413-17:41:59,-0.01031
67232,0,59616,000413-17:42:00,-0.01031
67238,0,59622,000413-17:42:01,-0.01031
67240,0,59624,000413-17:42:02,-0.01031
77360,0,60930,000413-17:43:58,-0.02034
76126,0,59956,000413-17:43:59,-0.02034
76932,0,60590,000413-17:44:00,-0.02034
76128,0,59956,000413-17:44:01,-0.02034
76122,0,59950,000413-17:44:02,-0.02034
76126,0,59950,000413-17:44:03,-0.02034
76126,0,59950,000413-17:44:04,-0.02034
76132,0,59954,000413-17:44:05,-0.02034
76120,0,59944,000413-17:44:07,-0.02034
76662,0,60370,000413-17:44:08,-0.02034
76126,0,59948,000413-17:44:09,-0.02034
76122,0,59942,000413-17:44:10,-0.02034
76128,0,59944,000413-17:44:11,-0.02034
76130,0,59944,000413-17:44:12,-0.02034
76132,0,59944,000413-17:44:13,-0.02034
76130,0,59940,000413-17:44:14,-0.02034
76132,0,59942,000413-17:44:15,-0.02034
76134,0,59942,000413-17:44:16,-0.02034
76142,0,59944,000413-17:44:17,-0.02034
76144,0,59944,000413-17:44:18,-0.02034
76134,0,59936,000413-17:44:19,-0.02034
76136,0,59936,000413-17:44:20,-0.02034
76132,0,59932,000413-17:44:21,-0.02034
76130,0,59930,000413-17:44:22,-0.02034
76130,0,59930,000413-17:44:23,-0.02034
76682,0,60364,000413-17:44:24,-0.02034
76148,0,59940,000413-17:44:25,-0.02034
76142,0,59936,000413-17:44:26,-0.02034
76148,0,59942,000413-17:44:27,-0.02034
76144,0,59938,000413-17:44:28,-0.02034
76154,0,59942,000413-17:44:29,-0.02034
76148,0,59938,000413-17:44:30,-0.02034
76144,0,59932,000413-17:44:31,-0.02034
76148,0,59938,000413-17:44:33,-0.02034
76146,0,59934,000413-17:44:34,-0.02034
76142,0,59932,000413-17:44:35,-0.02034
76142,0,59932,000413-17:44:36,-0.02034
76140,0,59932,000413-17:44:37,-0.02034
76132,0,59928,000413-17:44:38,-0.02034
77362,0,60894,000413-17:44:39,-0.02034
76940,0,60562,000413-17:44:40,-0.02034
76148,0,59936,000413-17:44:41,-0.02034
77834,0,61262,000413-17:44:42,-0.02034
76148,0,59936,000413-17:44:43,-0.02034
76156,0,59944,000413-17:44:44,-0.02034
76154,0,59940,000413-17:44:45,-0.02034
76156,0,59942,000413-17:44:46,-0.02034
76156,0,59942,000413-17:44:47,-0.02034
76156,0,59942,000413-17:44:48,-0.02034
76160,0,59942,000413-17:44:49,-0.02034
88278,0,60296,000413-17:46:09,-0.03032
90682,0,61930,000413-17:46:10,-0.03032
88246,0,60266,000413-17:46:11,-0.03032
88250,0,60268,000413-17:46:12,-0.03032
88258,0,60270,000413-17:46:13,-0.03032
88254,0,60268,000413-17:46:14,-0.03032
88256,0,60268,000413-17:46:15,-0.03032
88262,0,60270,000413-17:46:16,-0.03032
88264,0,60270,000413-17:46:17,-0.03032
88270,0,60274,000413-17:46:19,-0.03032
88270,0,60272,000413-17:46:20,-0.03032
88270,0,60274,000413-17:46:21,-0.03032
88276,0,60276,000413-17:46:22,-0.03032
88922,0,60716,000413-17:46:23,-0.03032
88286,0,60282,000413-17:46:24,-0.03032
88278,0,60276,000413-17:46:25,-0.03032
88278,0,60278,000413-17:46:26,-0.03032
88266,0,60270,000413-17:46:27,-0.03032
88276,0,60274,000413-17:46:28,-0.03032
88272,0,60272,000413-17:46:29,-0.03032
88278,0,60276,000413-17:46:30,-0.03032
88274,0,60274,000413-17:46:31,-0.03032
88282,0,60278,000413-17:46:32,-0.03032
88288,0,60282,000413-17:46:33,-0.03032
88286,0,60280,000413-17:46:34,-0.03032
88284,0,60280,000413-17:46:35,-0.03032
88276,0,60276,000413-17:46:36,-0.03032
88284,0,60284,000413-17:46:37,-0.03032
88280,0,60284,000413-17:46:38,-0.03032
88902,0,60708,000413-17:46:39,-0.03032
88282,0,60286,000413-17:46:40,-0.03032
88288,0,60290,000413-17:46:41,-0.03032
88280,0,60284,000413-17:46:42,-0.03032
88282,0,60290,000413-17:46:44,-0.03032
88284,0,60286,000413-17:46:45,-0.03032
88276,0,60280,000413-17:46:46,-0.03032
88274,0,60278,000413-17:46:47,-0.03032
88272,0,60278,000413-17:46:48,-0.03032
88286,0,60284,000413-17:46:49,-0.03032
89690,0,61246,000413-17:46:50,-0.03032
89312,0,60988,000413-17:46:51,-0.03032
88284,0,60288,000413-17:46:52,-0.03032
88284,0,60288,000413-17:46:53,-0.03032
88290,0,60292,000413-17:46:54,-0.03032
88284,0,60288,000413-17:46:55,-0.03032
88276,0,60282,000413-17:46:56,-0.03032
88918,0,60720,000413-17:46:57,-0.03032
88294,0,60294,000413-17:46:58,-0.03032
88304,0,60300,000413-17:46:59,-0.03032
88298,0,60298,000413-17:47:00,-0.03032
100030,0,60678,000413-17:48:25,-0.0406
100018,0,60670,000413-17:48:26,-0.0406
100004,0,60660,000413-17:48:27,-0.0406
100026,0,60672,000413-17:48:28,-0.0406
100022,0,60670,000413-17:48:29,-0.0406
100020,0,60670,000413-17:48:31,-0.0406
100018,0,60668,000413-17:48:32,-0.0406
100028,0,60674,000413-17:48:33,-0.0406
100026,0,60670,000413-17:48:34,-0.0406
100014,0,60662,000413-17:48:35,-0.0406
100024,0,60668,000413-17:48:36,-0.0406
100020,0,60668,000413-17:48:37,-0.0406
100022,0,60666,000413-17:48:38,-0.0406
100020,0,60662,000413-17:48:39,-0.0406
103476,0,62758,000413-17:48:40,-0.0406
100022,0,60662,000413-17:48:41,-0.0406
100030,0,60666,000413-17:48:42,-0.0406
100034,0,60666,000413-17:48:43,-0.0406
100036,0,60666,000413-17:48:44,-0.0406
100032,0,60662,000413-17:48:45,-0.0406
100038,0,60666,000413-17:48:46,-0.0406
100046,0,60668,000413-17:48:47,-0.0406
100046,0,60668,000413-17:48:48,-0.0406
100040,0,60662,000413-17:48:49,-0.0406
100040,0,60660,000413-17:48:50,-0.0406
100048,0,60664,000413-17:48:51,-0.0406
100032,0,60654,000413-17:48:52,-0.0406
100036,0,60656,000413-17:48:54,-0.0406
100040,0,60656,000413-17:48:55,-0.0406
100044,0,60658,000413-17:48:56,-0.0406
100770,0,61096,000413-17:48:57,-0.0406
100056,0,60664,000413-17:48:58,-0.0406
100062,0,60668,000413-17:48:59,-0.0406
100058,0,60664,000413-17:49:00,-0.0406
100060,0,60662,000413-17:49:01,-0.0406
100074,0,60672,000413-17:49:02,-0.0406
