50788	88462	95878	000416-18:20:31	0.0809
38682	67392	73046	000416-18:20:32	0.0809
38682	67392	73046	000416-18:20:33	0.0809
38688	67392	73048	000416-18:20:34	0.0809
38702	67404	73062	000416-18:20:35	0.0809
38706	67408	73066	000416-18:20:36	0.0809
38704	67396	73054	000416-18:20:37	0.0809
38712	67396	73054	000416-18:20:38	0.0809
38710	67402	73060	000416-18:20:39	0.0809
38712	67398	73056	000416-18:20:40	0.0809
39012	67924	73626	000416-18:20:41	0.0809
38718	67414	73074	000416-18:20:42	0.0809
38718	67418	73076	000416-18:20:43	0.0809
38720	67420	73078	000416-18:20:44	0.0809
38718	67418	73076	000416-18:20:45	0.0809
38716	67416	73072	000416-18:20:46	0.0809
38716	67418	73074	000416-18:20:47	0.0809
38716	67422	73076	000416-18:20:48	0.0809
38710	67416	73074	000416-18:20:50	0.0809
38716	67420	73078	000416-18:20:51	0.0809
38726	67422	73082	000416-18:20:52	0.0809
38724	67426	73084	000416-18:20:53	0.0809
38718	67418	73076	000416-18:20:54	0.0809
38720	67426	73084	000416-18:20:55	0.0809
38724	67432	73088	000416-18:20:56	0.0809
38550	67130	72762	000416-18:20:57	0.0809
38710	67410	73064	000416-18:20:58	0.0809
38710	67410	73064	000416-18:20:59	0.0809
39114	68118	73830	000416-18:21:00	0.0809
38702	67398	73052	000416-18:21:01	0.0809
38704	67404	73058	000416-18:21:02	0.0809
38704	67408	73060	000416-18:21:03	0.0809
38708	67416	73070	000416-18:21:04	0.0809
39316	68474	74216	000416-18:21:05	0.0809
38702	67410	73060	000416-18:21:06	0.0809
38704	67410	73060	000416-18:21:08	0.0809
38710	67422	73074	000416-18:21:09	0.0809
38704	67412	73064	000416-18:21:10	0.0809
38700	67408	73060	000416-18:21:11	0.0809
39008	67946	73642	000416-18:21:12	0.0809
38698	67410	73060	000416-18:21:13	0.0809
38698	67406	73056	000416-18:21:14	0.0809
38694	67400	73050	000416-18:21:15	0.0809
38698	67408	73056	000416-18:21:16	0.0809
38698	67412	73062	000416-18:21:17	0.0809
38698	67412	73062	000416-18:21:18	0.0809
38696	67404	73052	000416-18:21:19	0.0809
38702	67410	73060	000416-18:21:20	0.0809
38704	67414	73064	000416-18:21:21	0.0809
38696	67406	73054	000416-18:21:22	0.0809
46902	78420	85236	000416-18:27:39	0.0695
40618	67934	73850	000416-18:27:40	0.0695
40620	67940	73856	000416-18:27:42	0.0695
40618	67934	73850	000416-18:27:43	0.0695
40622	67942	73858	000416-18:27:44	0.0695
40620	67942	73864	000416-18:27:45	0.0695
40622	67948	73866	000416-18:27:46	0.0695
40618	67942	73856	000416-18:27:47	0.0695
40622	67948	73862	000416-18:27:48	0.0695
40620	67944	73860	000416-18:27:49	0.0695
40616	67938	73852	000416-18:27:50	0.0695
40618	67944	73856	000416-18:27:51	0.0695
40622	67950	73862	000416-18:27:52	0.0695
41044	68656	74630	000416-18:27:53	0.0695
40938	68480	74438	000416-18:27:54	0.0695
40616	67944	73858	000416-18:27:55	0.0695
40618	67946	73856	000416-18:27:56	0.0695
40622	67952	73866	000416-18:27:57	0.0695
40620	67948	73862	000416-18:27:58	0.0695
40616	67942	73854	000416-18:28:00	0.0695
40616	67946	73862	000416-18:28:01	0.0695
41300	69090	75102	000416-18:28:02	0.0695
40618	67950	73862	000416-18:28:03	0.0695
40618	67952	73868	000416-18:28:04	0.0695
40614	67946	73860	000416-18:28:05	0.0695
40614	67946	73860	000416-18:28:06	0.0695
40614	67946	73854	000416-18:28:07	0.0695
40616	67948	73854	000416-18:28:08	0.0695
40618	67952	73858	000416-18:28:09	0.0695
40934	68484	74436	000416-18:28:10	0.0695
40616	67950	73858	000416-18:28:11	0.0695
40616	67954	73860	000416-18:28:12	0.0695
40620	67958	73868	000416-18:28:13	0.0695
40618	67958	73866	000416-18:28:14	0.0695
40612	67954	73862	000416-18:28:15	0.0695
40610	67954	73864	000416-18:28:16	0.0695
40610	67954	73862	000416-18:28:18	0.0695
40610	67956	73862	000416-18:28:19	0.0695
40616	67970	73876	000416-18:28:20	0.0695
40612	67964	73870	000416-18:28:21	0.0695
40606	67954	73860	000416-18:28:22	0.0695
40612	67964	73866	000416-18:28:23	0.0695
40612	67962	73870	000416-18:28:24	0.0695
40612	67960	73868	000416-18:28:25	0.0695
40936	68502	74458	000416-18:28:26	0.0695
40614	67960	73870	000416-18:28:27	0.0695
40608	67950	73856	000416-18:28:28	0.0695
40610	67950	73852	000416-18:28:29	0.0695
40606	67946	73850	000416-18:28:30	0.0695
40614	67958	73864	000416-18:28:31	0.0695
42376	68378	74562	000416-18:30:24	0.0602
42360	68354	74534	000416-18:30:25	0.0602
42800	69066	75312	000416-18:30:26	0.0602
42358	68352	74534	000416-18:30:28	0.0602
42360	68358	74538	000416-18:30:29	0.0602
42362	68360	74542	000416-18:30:30	0.0602
42354	68348	74524	000416-18:30:31	0.0602
42358	68356	74534	000416-18:30:32	0.0602
42354	68348	74526	000416-18:30:33	0.0602
42354	68348	74530	000416-18:30:34	0.0602
42358	68354	74536	000416-18:30:35	0.0602
43030	69440	75718	000416-18:30:36	0.0602
42694	68896	75124	000416-18:30:37	0.0602
42356	68354	74532	000416-18:30:38	0.0602
42348	68340	74516	000416-18:30:39	0.0602
42356	68354	74532	000416-18:30:40	0.0602
42350	68342	74520	000416-18:30:41	0.0602
42352	68348	74526	000416-18:30:42	0.0602
42350	68340	74518	000416-18:30:43	0.0602
42348	68340	74518	000416-18:30:44	0.0602
42356	68352	74532	000416-18:30:46	0.0602
42354	68350	74530	000416-18:30:47	0.0602
42350	68342	74524	000416-18:30:48	0.0602
42360	68356	74536	000416-18:30:49	0.0602
42362	68362	74544	000416-18:30:50	0.0602
42358	68356	74536	000416-18:30:51	0.0602
42352	68346	74526	000416-18:30:52	0.0602
42688	68888	75116	000416-18:30:53	0.0602
42358	68354	74534	000416-18:30:54	0.0602
42356	68350	74530	000416-18:30:55	0.0602
42362	68360	74542	000416-18:30:56	0.0602
42366	68364	74546	000416-18:30:57	0.0602
42364	68362	74542	000416-18:30:58	0.0602
42366	68368	74548	000416-18:30:59	0.0602
42362	68360	74538	000416-18:31:00	0.0602
42364	68362	74542	000416-18:31:01	0.0602
42368	68368	74548	000416-18:31:02	0.0602
42366	68366	74546	000416-18:31:04	0.0602
42364	68364	74544	000416-18:31:05	0.0602
42374	68378	74556	000416-18:31:06	0.0602
42814	69088	75334	000416-18:31:07	0.0602
42696	68898	75128	000416-18:31:08	0.0602
42368	68370	74552	000416-18:31:09	0.0602
42368	68370	74550	000416-18:31:10	0.0602
42366	68366	74544	000416-18:31:11	0.0602
42368	68368	74546	000416-18:31:12	0.0602
42372	68374	74554	000416-18:31:13	0.0602
42374	68382	74562	000416-18:31:14	0.0602
42372	68372	74552	000416-18:31:15	0.0602
42378	68382	74562	000416-18:31:16	0.0602
51358	79854	87348	000416-18:33:10	0.0509
44942	69900	76472	000416-18:33:11	0.0509
44210	68762	75222	000416-18:33:12	0.0509
44210	68762	75218	000416-18:33:13	0.0509
44204	68754	75222	000416-18:33:14	0.0509
44200	68752	75218	000416-18:33:15	0.0509
44202	68754	75224	000416-18:33:16	0.0509
44206	68762	75226	000416-18:33:17	0.0509
44198	68748	75206	000416-18:33:18	0.0509
44200	68752	75204	000416-18:33:19	0.0509
45442	70688	77324	000416-18:33:20	0.0509
44208	68764	75228	000416-18:33:21	0.0509
44194	68742	75194	000416-18:33:22	0.0509
44210	68768	75228	000416-18:33:23	0.0509
44208	68766	75224	000416-18:33:24	0.0509
44212	68772	75226	000416-18:33:25	0.0509
44210	68770	75224	000416-18:33:27	0.0509
44206	68764	75218	000416-18:33:28	0.0509
44206	68766	75222	000416-18:33:29	0.0509
44202	68762	75222	000416-18:33:30	0.0509
44204	68762	75222	000416-18:33:31	0.0509
44208	68770	75226	000416-18:33:32	0.0509
44204	68766	75222	000416-18:33:33	0.0509
44204	68764	75222	000416-18:33:34	0.0509
44200	68760	75212	000416-18:33:35	0.0509
44000	68452	74884	000416-18:33:36	0.0509
44208	68774	75238	000416-18:33:37	0.0509
44212	68782	75246	000416-18:33:38	0.0509
44210	68782	75244	000416-18:33:39	0.0509
44672	69502	76028	000416-18:33:40	0.0509
44200	68768	75224	000416-18:33:41	0.0509
44212	68794	75250	000416-18:33:42	0.0509
44202	68778	75232	000416-18:33:44	0.0509
44200	68774	75226	000416-18:33:45	0.0509
44216	68798	75256	000416-18:33:46	0.0509
44210	68792	75248	000416-18:33:47	0.0509
44210	68790	75244	000416-18:33:48	0.0509
44200	68772	75234	000416-18:33:49	0.0509
44200	68774	75222	000416-18:33:50	0.0509
44560	69336	75840	000416-18:33:51	0.0509
44202	68782	75234	000416-18:33:52	0.0509
44938	69928	76490	000416-18:33:53	0.0509
44196	68772	75232	000416-18:33:54	0.0509
44198	68776	75238	000416-18:33:55	0.0509
44200	68780	75238	000416-18:33:56	0.0509
44202	68786	75244	000416-18:33:57	0.0509
44200	68786	75242	000416-18:33:58	0.0509
44198	68780	75236	000416-18:33:59	0.0509
44192	68776	75230	000416-18:34:00	0.0509
44202	68790	75248	000416-18:34:02	0.0509
48100	71492	78510	000416-18:35:11	0.0401
46548	69206	76004	000416-18:35:12	0.0401
46554	69214	76016	000416-18:35:13	0.0401
46560	69224	76026	000416-18:35:14	0.0401
46554	69214	76016	000416-18:35:15	0.0401
46556	69218	76018	000416-18:35:16	0.0401
47284	70304	77214	000416-18:35:17	0.0401
46558	69222	76026	000416-18:35:18	0.0401
46942	69796	76652	000416-18:35:19	0.0401
46564	69232	76034	000416-18:35:20	0.0401
46574	69246	76050	000416-18:35:21	0.0401
46564	69232	76036	000416-18:35:22	0.0401
46558	69222	76026	000416-18:35:23	0.0401
46564	69232	76036	000416-18:35:24	0.0401
46564	69230	76038	000416-18:35:26	0.0401
46566	69234	76036	000416-18:35:27	0.0401
46572	69242	76046	000416-18:35:28	0.0401
46566	69232	76032	000416-18:35:29	0.0401
