2,18852984,8255047,-0.0809,0.00005,Mon Jul 29 18:16:12 2019
3,18826718,8237096,-0.0809,0.00005,Mon Jul 29 18:16:13 2019
4,18829554,8231401,-0.0809,0.00005,Mon Jul 29 18:16:14 2019
5,18829554,8230994,-0.0809,0.00005,Mon Jul 29 18:16:15 2019
6,18828844,8230317,-0.0809,0.00005,Mon Jul 29 18:16:16 2019
7,18828844,8229775,-0.0809,0.00005,Mon Jul 29 18:16:17 2019
8,18829554,8229639,-0.0809,0.00005,Mon Jul 29 18:16:18 2019
9,18830264,8229639,-0.0809,0.00005,Mon Jul 29 18:16:19 2019
10,18830972,8229368,-0.0809,0.00005,Mon Jul 29 18:16:20 2019
11,18827428,8227473,-0.0809,0.00005,Mon Jul 29 18:16:21 2019
12,18828844,8227608,-0.0809,0.00005,Mon Jul 29 18:16:22 2019
13,18827428,8226931,-0.0809,0.00005,Mon Jul 29 18:16:23 2019
14,18828136,8226390,-0.0809,0.00005,Mon Jul 29 18:16:24 2019
15,18828844,8226254,-0.0809,0.00005,Mon Jul 29 18:16:25 2019
16,18829554,8226119,-0.0809,0.00005,Mon Jul 29 18:16:26 2019
17,18828844,8225713,-0.0809,0.00005,Mon Jul 29 18:16:27 2019
18,18829554,8225713,-0.0809,0.00005,Mon Jul 29 18:16:28 2019
19,18830264,8225442,-0.0809,0.00005,Mon Jul 29 18:16:29 2019
20,18829554,8225307,-0.0809,0.00005,Mon Jul 29 18:16:30 2019
21,18829554,8225172,-0.0809,0.00005,Mon Jul 29 18:16:31 2019
22,18828844,8224766,-0.0809,0.00005,Mon Jul 29 18:16:32 2019
23,18828844,8224901,-0.0809,0.00005,Mon Jul 29 18:16:33 2019
24,18828136,8224360,-0.0809,0.00005,Mon Jul 29 18:16:34 2019
25,18828136,8224360,-0.0809,0.00005,Mon Jul 29 18:16:35 2019
26,18826718,8223954,-0.0809,0.00005,Mon Jul 29 18:16:36 2019
27,18826718,8223684,-0.0809,0.00005,Mon Jul 29 18:16:37 2019
28,18826718,8223548,-0.0809,0.00005,Mon Jul 29 18:16:38 2019
29,18827428,8223819,-0.0809,0.00005,Mon Jul 29 18:16:39 2019
30,18828136,8223819,-0.0809,0.00005,Mon Jul 29 18:16:40 2019
