234,18664376,8277597,-0.0805,0.00005,Tue Jul 30 13:27:02 2019
235,18664376,8277871,-0.0805,0.00005,Tue Jul 30 13:27:03 2019
236,18664376,8278008,-0.0805,0.00005,Tue Jul 30 13:27:04 2019
237,18662984,8277734,-0.0805,0.00005,Tue Jul 30 13:27:05 2019
238,18662984,8277460,-0.0805,0.00005,Tue Jul 30 13:27:06 2019
239,18664376,8277323,-0.0805,0.00005,Tue Jul 30 13:27:07 2019
240,18664376,8276364,-0.0805,0.00005,Tue Jul 30 13:27:08 2019
241,18665072,8276227,-0.0805,0.00005,Tue Jul 30 13:27:09 2019
242,18665072,8276227,-0.0805,0.00005,Tue Jul 30 13:27:10 2019
243,18665072,8276227,-0.0805,0.00005,Tue Jul 30 13:27:11 2019
244,18663680,8276227,-0.0805,0.00005,Tue Jul 30 13:27:12 2019
245,18663680,8276638,-0.0805,0.00005,Tue Jul 30 13:27:13 2019
246,18663680,8276775,-0.0805,0.00005,Tue Jul 30 13:27:14 2019
247,18663680,8277049,-0.0805,0.00005,Tue Jul 30 13:27:15 2019
248,18663680,8277049,-0.0805,0.00005,Tue Jul 30 13:27:16 2019
249,18663680,8277186,-0.0805,0.00005,Tue Jul 30 13:27:17 2019
250,18662288,8277049,-0.0805,0.00005,Tue Jul 30 13:27:18 2019
251,18661590,8276775,-0.0805,0.00005,Tue Jul 30 13:27:19 2019
252,18661590,8277049,-0.0805,0.00005,Tue Jul 30 13:27:20 2019
253,18661590,8277323,-0.0805,0.00005,Tue Jul 30 13:27:21 2019
254,18660196,8276912,-0.0805,0.00005,Tue Jul 30 13:27:22 2019
255,18660894,8277323,-0.0805,0.00005,Tue Jul 30 13:27:23 2019
256,18659500,8277186,-0.0805,0.00005,Tue Jul 30 13:27:24 2019
257,18660196,8277460,-0.0805,0.00005,Tue Jul 30 13:27:25 2019
258,18660196,8276912,-0.0805,0.00005,Tue Jul 30 13:27:26 2019
259,18660196,8276912,-0.0805,0.00005,Tue Jul 30 13:27:27 2019
260,18660894,8276912,-0.0805,0.00005,Tue Jul 30 13:27:28 2019
261,18660196,8276501,-0.0805,0.00005,Tue Jul 30 13:27:29 2019
262,18660196,8276638,-0.0805,0.00005,Tue Jul 30 13:27:30 2019
203,18541868,9480650,-0.0624,0.00005,Tue Jul 30 13:22:58 2019
204,18623360,8882414,-0.0624,0.00005,Tue Jul 30 13:22:59 2019
205,18623360,8884624,-0.0624,0.00005,Tue Jul 30 13:23:00 2019
206,18623360,8884940,-0.0624,0.00005,Tue Jul 30 13:23:01 2019
207,18624054,8885098,-0.0624,0.00005,Tue Jul 30 13:23:02 2019
208,18625442,8885572,-0.0624,0.00005,Tue Jul 30 13:23:03 2019
209,18623360,8885414,-0.0624,0.00005,Tue Jul 30 13:23:04 2019
210,18623360,8885730,-0.0624,0.00005,Tue Jul 30 13:23:05 2019
211,18624748,8885414,-0.0624,0.00005,Tue Jul 30 13:23:06 2019
212,18625442,8886204,-0.0624,0.00005,Tue Jul 30 13:23:07 2019
213,18624748,8886520,-0.0624,0.00005,Tue Jul 30 13:23:08 2019
214,18624748,8886836,-0.0624,0.00005,Tue Jul 30 13:23:09 2019
215,18624748,8887150,-0.0624,0.00005,Tue Jul 30 13:23:10 2019
216,18624748,8886992,-0.0624,0.00005,Tue Jul 30 13:23:11 2019
217,18624054,8886992,-0.0624,0.00005,Tue Jul 30 13:23:12 2019
218,18623360,8886992,-0.0624,0.00005,Tue Jul 30 13:23:13 2019
219,18624054,8887466,-0.0624,0.00005,Tue Jul 30 13:23:14 2019
220,18626136,8888098,-0.0624,0.00005,Tue Jul 30 13:23:15 2019
221,18626136,8887782,-0.0624,0.00005,Tue Jul 30 13:23:16 2019
222,18626830,8886678,-0.0624,0.00005,Tue Jul 30 13:23:17 2019
223,18625442,8885572,-0.0624,0.00005,Tue Jul 30 13:23:18 2019
224,18626830,8884308,-0.0624,0.00005,Tue Jul 30 13:23:19 2019
225,18626830,8885888,-0.0624,0.00005,Tue Jul 30 13:23:20 2019
226,18624748,8885888,-0.0624,0.00005,Tue Jul 30 13:23:21 2019
227,18624054,8885730,-0.0624,0.00005,Tue Jul 30 13:23:22 2019
228,18621280,8884466,-0.0624,0.00005,Tue Jul 30 13:23:23 2019
229,18617812,8883204,-0.0624,0.00005,Tue Jul 30 13:23:24 2019
230,18617120,8883204,-0.0624,0.00005,Tue Jul 30 13:23:25 2019
231,18615040,8882572,-0.0624,0.00005,Tue Jul 30 13:23:26 2019
232,18612962,8881784,-0.0624,0.00005,Tue Jul 30 13:23:27 2019
174,18545306,9483886,-0.0522,0.00005,Tue Jul 30 13:14:40 2019
175,18545994,9484606,-0.0522,0.00005,Tue Jul 30 13:14:41 2019
176,18545994,9483886,-0.0522,0.00005,Tue Jul 30 13:14:42 2019
177,18545994,9484246,-0.0522,0.00005,Tue Jul 30 13:14:43 2019
178,18544618,9483168,-0.0522,0.00005,Tue Jul 30 13:14:44 2019
179,18543930,9483528,-0.0522,0.00005,Tue Jul 30 13:14:45 2019
180,18543242,9484246,-0.0522,0.00005,Tue Jul 30 13:14:46 2019
181,18543930,9485326,-0.0522,0.00005,Tue Jul 30 13:14:47 2019
182,18542556,9485326,-0.0522,0.00005,Tue Jul 30 13:14:48 2019
183,18540492,9483886,-0.0522,0.00005,Tue Jul 30 13:14:49 2019
184,18539804,9484246,-0.0522,0.00005,Tue Jul 30 13:14:50 2019
185,18540492,9483886,-0.0522,0.00005,Tue Jul 30 13:14:51 2019
186,18539804,9481908,-0.0522,0.00005,Tue Jul 30 13:14:52 2019
187,18539804,9480650,-0.0522,0.00005,Tue Jul 30 13:14:53 2019
188,18539116,9481370,-0.0522,0.00005,Tue Jul 30 13:14:54 2019
189,18537742,9480830,-0.0522,0.00005,Tue Jul 30 13:14:55 2019
190,18537742,9476518,-0.0522,0.00005,Tue Jul 30 13:14:56 2019
191,18537742,9475620,-0.0522,0.00005,Tue Jul 30 13:14:57 2019
192,18532246,9475080,-0.0522,0.00005,Tue Jul 30 13:14:58 2019
193,18540492,9479032,-0.0522,0.00005,Tue Jul 30 13:14:59 2019
194,18545306,9481370,-0.0522,0.00005,Tue Jul 30 13:15:00 2019
195,18541180,9479392,-0.0522,0.00005,Tue Jul 30 13:15:01 2019
196,18539804,9479212,-0.0522,0.00005,Tue Jul 30 13:15:02 2019
197,18539116,9479752,-0.0522,0.00005,Tue Jul 30 13:15:03 2019
198,18540492,9480830,-0.0522,0.00005,Tue Jul 30 13:15:04 2019
199,18540492,9481728,-0.0522,0.00005,Tue Jul 30 13:15:05 2019
200,18539116,9479752,-0.0522,0.00005,Tue Jul 30 13:15:06 2019
201,18539116,9478314,-0.0522,0.00005,Tue Jul 30 13:15:07 2019
202,18540492,9478314,-0.0522,0.00005,Tue Jul 30 13:15:08 2019
143,18094962,11820610,-0.0411,0.00005,Tue Jul 30 13:12:52 2019
144,18414172,10478226,-0.0411,0.00005,Tue Jul 30 13:12:53 2019
145,18411460,10474934,-0.0411,0.00005,Tue Jul 30 13:12:54 2019
146,18410780,10474276,-0.0411,0.00005,Tue Jul 30 13:12:55 2019
147,18408748,10474494,-0.0411,0.00005,Tue Jul 30 13:12:56 2019
148,18407392,10472300,-0.0411,0.00005,Tue Jul 30 13:12:57 2019
149,18409424,10444518,-0.0411,0.00005,Tue Jul 30 13:12:58 2019
150,18410104,10448666,-0.0411,0.00005,Tue Jul 30 13:12:59 2019
151,18409424,10448230,-0.0411,0.00005,Tue Jul 30 13:13:00 2019
152,18410104,10440812,-0.0411,0.00005,Tue Jul 30 13:13:01 2019
153,18410104,10445610,-0.0411,0.00005,Tue Jul 30 13:13:02 2019
154,18406714,10448010,-0.0411,0.00005,Tue Jul 30 13:13:03 2019
155,18406036,10450412,-0.0411,0.00005,Tue Jul 30 13:13:04 2019
