2,18574932,26406126,0.0808,0.00005,Fri Aug  2 14:32:01 2019
3,18555628,26379656,0.0808,0.00005,Fri Aug  2 14:32:02 2019
4,18556318,26379656,0.0808,0.00005,Fri Aug  2 14:32:03 2019
5,18555628,26379656,0.0808,0.00005,Fri Aug  2 14:32:04 2019
6,18556318,26381048,0.0808,0.00005,Fri Aug  2 14:32:05 2019
7,18555628,26379656,0.0808,0.00005,Fri Aug  2 14:32:06 2019
8,18556318,26381048,0.0808,0.00005,Fri Aug  2 14:32:07 2019
9,18555628,26381048,0.0808,0.00005,Fri Aug  2 14:32:08 2019
10,18556318,26382440,0.0808,0.00005,Fri Aug  2 14:32:09 2019
11,18554252,26382440,0.0808,0.00005,Fri Aug  2 14:32:10 2019
12,18554940,26382440,0.0808,0.00005,Fri Aug  2 14:32:11 2019
13,18554940,26383832,0.0808,0.00005,Fri Aug  2 14:32:12 2019
14,18554940,26383832,0.0808,0.00005,Fri Aug  2 14:32:13 2019
15,18554252,26382440,0.0808,0.00005,Fri Aug  2 14:32:14 2019
16,18554940,26383832,0.0808,0.00005,Fri Aug  2 14:32:15 2019
17,18554252,26383832,0.0808,0.00005,Fri Aug  2 14:32:16 2019
18,18554940,26386616,0.0808,0.00005,Fri Aug  2 14:32:17 2019
19,18554940,26388008,0.0808,0.00005,Fri Aug  2 14:32:18 2019
20,18554940,26388008,0.0808,0.00005,Fri Aug  2 14:32:19 2019
21,18553564,26386616,0.0808,0.00005,Fri Aug  2 14:32:20 2019
22,18553564,26386616,0.0808,0.00005,Fri Aug  2 14:32:21 2019
23,18553564,26385224,0.0808,0.00005,Fri Aug  2 14:32:22 2019
24,18553564,26385224,0.0808,0.00005,Fri Aug  2 14:32:23 2019
25,18553564,26386616,0.0808,0.00005,Fri Aug  2 14:32:24 2019
26,18554252,26386616,0.0808,0.00005,Fri Aug  2 14:32:25 2019
27,18554252,26388008,0.0808,0.00005,Fri Aug  2 14:32:26 2019
28,18554252,26388008,0.0808,0.00005,Fri Aug  2 14:32:27 2019
29,18554252,26388008,0.0808,0.00005,Fri Aug  2 14:32:28 2019
30,18554252,26389402,0.0808,0.00005,Fri Aug  2 14:32:29 2019
31,18553564,26389402,0.0808,0.00005,Fri Aug  2 14:32:30 2019
2,18440656,25660764,0.0735,0.00005,Fri Aug  2 14:30:08 2019
3,18422312,25656814,0.0735,0.00005,Fri Aug  2 14:30:09 2019
4,18417562,25660764,0.0735,0.00005,Fri Aug  2 14:30:10 2019
5,18421634,25643656,0.0735,0.00005,Fri Aug  2 14:30:11 2019
6,18419598,25650232,0.0735,0.00005,Fri Aug  2 14:30:12 2019
7,18419598,25630510,0.0735,0.00005,Fri Aug  2 14:30:13 2019
8,18420276,25652864,0.0735,0.00005,Fri Aug  2 14:30:14 2019
9,18419598,25644972,0.0735,0.00005,Fri Aug  2 14:30:15 2019
10,18421634,25646286,0.0735,0.00005,Fri Aug  2 14:30:16 2019
11,18417562,25658132,0.0735,0.00005,Fri Aug  2 14:30:17 2019
12,18417562,25648916,0.0735,0.00005,Fri Aug  2 14:30:18 2019
13,18417562,25637080,0.0735,0.00005,Fri Aug  2 14:30:19 2019
14,18417562,25647600,0.0735,0.00005,Fri Aug  2 14:30:20 2019
15,18416884,25644972,0.0735,0.00005,Fri Aug  2 14:30:21 2019
16,18413492,25642340,0.0735,0.00005,Fri Aug  2 14:30:22 2019
17,18414848,25654180,0.0735,0.00005,Fri Aug  2 14:30:23 2019
18,18418240,25642340,0.0735,0.00005,Fri Aug  2 14:30:24 2019
19,18413492,25633138,0.0735,0.00005,Fri Aug  2 14:30:25 2019
20,18415528,25639710,0.0735,0.00005,Fri Aug  2 14:30:26 2019
21,18414172,25639710,0.0735,0.00005,Fri Aug  2 14:30:27 2019
22,18414848,25629196,0.0735,0.00005,Fri Aug  2 14:30:28 2019
23,18412816,25627884,0.0735,0.00005,Fri Aug  2 14:30:29 2019
24,18413492,25635768,0.0735,0.00005,Fri Aug  2 14:30:30 2019
25,18411460,25639710,0.0735,0.00005,Fri Aug  2 14:30:31 2019
26,18413492,25623944,0.0735,0.00005,Fri Aug  2 14:30:32 2019
27,18412816,25637080,0.0735,0.00005,Fri Aug  2 14:30:33 2019
28,18411460,25623944,0.0735,0.00005,Fri Aug  2 14:30:34 2019
29,18412136,25629196,0.0735,0.00005,Fri Aug  2 14:30:35 2019
30,18410104,25617378,0.0735,0.00005,Fri Aug  2 14:30:36 2019
31,18408070,25616066,0.0735,0.00005,Fri Aug  2 14:30:37 2019
2,18621280,23296990,0.051,0.00005,Fri Aug  2 14:24:48 2019
3,18603266,23274216,0.051,0.00005,Fri Aug  2 14:24:49 2019
4,18603958,23274216,0.051,0.00005,Fri Aug  2 14:24:50 2019
5,18604652,23275300,0.051,0.00005,Fri Aug  2 14:24:51 2019
6,18605344,23275300,0.051,0.00005,Fri Aug  2 14:24:52 2019
7,18604652,23275300,0.051,0.00005,Fri Aug  2 14:24:53 2019
8,18604652,23277468,0.051,0.00005,Fri Aug  2 14:24:54 2019
9,18603958,23281802,0.051,0.00005,Fri Aug  2 14:24:55 2019
10,18601882,23282888,0.051,0.00005,Fri Aug  2 14:24:56 2019
11,18598422,23285056,0.051,0.00005,Fri Aug  2 14:24:57 2019
12,18597732,23291564,0.051,0.00005,Fri Aug  2 14:24:58 2019
13,18597040,23293732,0.051,0.00005,Fri Aug  2 14:24:59 2019
14,18597732,23295904,0.051,0.00005,Fri Aug  2 14:25:00 2019
15,18597040,23296990,0.051,0.00005,Fri Aug  2 14:25:01 2019
16,18597732,23299160,0.051,0.00005,Fri Aug  2 14:25:02 2019
17,18597732,23301332,0.051,0.00005,Fri Aug  2 14:25:03 2019
18,18597040,23317632,0.051,0.00005,Fri Aug  2 14:25:04 2019
19,18597040,23333956,0.051,0.00005,Fri Aug  2 14:25:05 2019
20,18597040,23351392,0.051,0.00005,Fri Aug  2 14:25:06 2019
21,18597040,23354664,0.051,0.00005,Fri Aug  2 14:25:07 2019
22,18597040,23361212,0.051,0.00005,Fri Aug  2 14:25:08 2019
23,18596348,23361212,0.051,0.00005,Fri Aug  2 14:25:09 2019
24,18596348,23355754,0.051,0.00005,Fri Aug  2 14:25:10 2019
25,18594964,23384154,0.051,0.00005,Fri Aug  2 14:25:11 2019
26,18595656,23388530,0.051,0.00005,Fri Aug  2 14:25:12 2019
27,18594272,23400570,0.051,0.00005,Fri Aug  2 14:25:13 2019
28,18594272,23407144,0.051,0.00005,Fri Aug  2 14:25:14 2019
29,18594272,23398380,0.051,0.00005,Fri Aug  2 14:25:15 2019
30,18592198,23402760,0.051,0.00005,Fri Aug  2 14:25:16 2019
31,18592890,23395096,0.051,0.00005,Fri Aug  2 14:25:17 2019
2,18509606,21882796,0.0408,0.00005,Fri Aug  2 14:22:32 2019
3,18489072,21858880,0.0408,0.00005,Fri Aug  2 14:22:33 2019
4,18487704,21858880,0.0408,0.00005,Fri Aug  2 14:22:34 2019
5,18487022,21858880,0.0408,0.00005,Fri Aug  2 14:22:35 2019
6,18487704,21858880,0.0408,0.00005,Fri Aug  2 14:22:36 2019
7,18487704,21859834,0.0408,0.00005,Fri Aug  2 14:22:37 2019
8,18487022,21858880,0.0408,0.00005,Fri Aug  2 14:22:38 2019
9,18485656,21858880,0.0408,0.00005,Fri Aug  2 14:22:39 2019
10,18502756,21857924,0.0408,0.00005,Fri Aug  2 14:22:40 2019
11,18504812,21859834,0.0408,0.00005,Fri Aug  2 14:22:41 2019
12,18506866,21862702,0.0408,0.00005,Fri Aug  2 14:22:42 2019
13,18504812,21862702,0.0408,0.00005,Fri Aug  2 14:22:43 2019
